1397950714147925751, -0.24272156, -0.11709595, 9.507065
1397950714155738251, -0.25938416, -0.10281372, 9.323776
1397950714163550751, -0.21653748, -0.11947632, 9.388046
1397950714171363251, -0.25938416, -0.10281372, 9.435654
1397950714179191178, -0.23320007, -0.08377075, 9.454697
1397950714187003678, -0.22843933, -0.09805298, 9.395187
1397950714194816178, -0.22129822, -0.15042114, 9.449936
1397950714202628678, -0.24986267, -0.14089966, 9.388046
1397950714210441178, -0.23796082, -0.11709595, 9.435654
1397950714218253678, -0.23320007, -0.1289978, 9.388046
1397950714226066178, -0.22367859, -0.11709595, 9.454697
1397950714233878678, -0.29985046, -0.10757446, 9.397568
1397950714241691178, -0.25224304, -0.14328003, 9.4856415
1397950714249503678, -0.22367859, -0.1456604, 9.447556
1397950714257316178, -0.24272156, -0.12661743, 9.430893
1397950714265128678, -0.24986267, -0.08377075, 9.361862
1397950714272941178, -0.24510193, -0.112335205, 9.404709
1397950714280753678, -0.23320007, -0.10519409, 9.40947
1397950714288566178, -0.23320007, -0.114715576, 9.388046
1397950714296378678, -0.21891785, -0.13851929, 9.447556
1397950714304191178, -0.22605896, -0.10281372, 9.445175
1397950714312003678, -0.22367859, -0.10519409, 9.404709
1397950714319816178, -0.23558044, -0.114715576, 9.452316
1397950714327628678, -0.22843933, -0.162323, 9.428513
1397950714335441178, -0.26890564, -0.13613892, 9.459457
1397950714343253678, -0.26652527, -0.10281372, 9.438034
1397950714351066178, -0.2641449, -0.10757446, 9.452316
1397950714358878678, -0.27366638, -0.08377075, 9.421371
1397950714366691178, -0.25938416, -0.10757446, 9.404709
1397950714374503678, -0.20939636, -0.12423706, 9.41185
1397950714382316178, -0.25700378, -0.10281372, 9.442795
1397950714390128678, -0.24272156, -0.14328003, 9.41423
1397950714397941178, -0.24034119, -0.09567261, 9.492783
1397950714405753678, -0.26176453, -0.112335205, 9.440414
1397950714413566178, -0.23558044, -0.14804077, 9.40947
1397950714421378678, -0.22367859, -0.12185669, 9.423752
1397950714429191178, -0.24272156, -0.14089966, 9.447556
1397950714437003678, -0.27366638, -0.10519409, 9.471359
1397950714444816178, -0.25938416, -0.10757446, 9.459457
1397950714452628678, -0.2474823, -0.09805298, 9.440414
1397950714460441178, -0.24986267, -0.14089966, 9.404709
1397950714468253678, -0.24510193, -0.09329224, 9.449936
1397950714476066178, -0.2808075, -0.11947632, 9.440414
1397950714483878678, -0.26890564, -0.090911865, 9.4023285
1397950714491691178, -0.21653748, -0.112335205, 9.369003
1397950714499503678, -0.22605896, -0.08377075, 9.150009
1397950714507316178, -0.17845154, 0.042388916, 9.535629
