timestamp, gforce
0,-0.3962565635802502
7812,-0.5179093505038548
15625,0.27097110178859474
23437,-0.08307522274778556
31250,-0.8147457205392659
39062,0.3190504323226122
46875,-1.1306203139365145
54687,-0.13871978728572643
62500,-0.8914262088632992
70312,0.03469724083400827
78125,-0.6605684971904093
85937,-0.27071317338699963
93750,0.08635727985213926
101562,-0.41592286813163604
109375,-0.27854362526841214
117187,-0.18636381953350423
125000,-0.1639809413939215
132812,-0.44679627834646674
