timestamp, gforce
0,-0.36335556366639565
4882,-0.3487111072193603
9765,-0.38954969606259127
14648,-0.3906262013605204
20507,-0.33602300931633167
25390,-0.34988092027978723
30273,-0.3316634559987879
35156,-0.37131489036086407
40039,-0.3711293724252087
44921,-0.3496896296309515
49804,-0.3402589877690225
53710,-0.32572821778993166
56640,-0.3799161626048093
60546,-0.412903242898075
67382,-0.29394677732457275
75195,-0.3095102769339402
80078,-0.3679505015747164
84960,-0.3427739481309615
89843,-0.3717405308718913
94726,-0.35171925269335347
100585,-0.38139516161998976
105468,-0.35105260778037284
110351,-0.360881126819125
113281,-0.35912883999349
117187,-0.3187251116814398
120117,-0.34267614979293626
127929,-0.3477770733507892
134765,-0.2857136416609247
140625,-0.42197578253685286
145507,-0.3433119286281219
148437,-0.3029043507418141
152343,-0.34740163979574135
155273,-0.34926484038509464
163085,-0.32071054441647284
169921,-0.3424524410591232
174804,-0.3535320824198944
180664,-0.30639354991823353
185546,-0.3343008997988175
190429,-0.3537817188131651
195312,-0.3417620815067419
200195,-0.395845388024167
205078,-0.37485242505013794
208984,-0.3367804397651586
211914,-0.3346140447984727
214843,-0.3441649299769889
222656,-0.39669748403805727
230468,-0.24907103666793162
235351,-0.41589220737244403
240234,-0.36910917982156377
244140,-0.38301653450886697
247070,-0.3965502008804016
250000,-0.32382221622947327
257812,-0.3926296635283002
265625,-0.32408701496046
270507,-0.32613301425764263
275390,-0.33259644902294205
280273,-0.3748494724073712
285156,-0.3687806063158803
290039,-0.3682041702751899
294921,-0.34895013535374986
300781,-0.32497764507141724
305664,-0.3146095917715055
310546,-0.3590125187106299
315429,-0.3375239223747357
320312,-0.40715501168974555
325195,-0.3588719678098773
330078,-0.3382938107548643
334960,-0.29199656282332853
340820,-0.35214644868740663
345703,-0.3276861718574082
350585,-0.3133698922647046
355468,-0.3572150381739885
360351,-0.3430366360565493
365234,-0.30468086319737253
370117,-0.3307305824411113
375000,-0.3078035627437341
380859,-0.3562548772973084
385742,-0.376488625240464
390625,-0.37780588242366697
395507,-0.27555589501735867
400390,-0.31925794532921437
405273,-0.37052826654751314
410156,-0.2869704454476558
416015,-0.3963615425097533
420898,-0.32516174300800316
425781,-0.39226191816186784
