-0.36927380412102373,0.06911234660290302,-2.179644844194594,1.7432662813940496,0.4532940425517584,1
-0.3647900926967229,0.087542647940048,-2.618460889067606,1.3574006849807443,0.46969613546391,1
-0.3822481791995517,0.06317513879281214,-3.1802196505353955,0.6583801262315543,0.457480938722243,1
-0.3684923690152249,0.08275017108317193,-2.778293760919424,1.2407568773148192,0.4674791943024038,1
-0.3767654392072448,0.006294074131803939,-0.7413561919051954,4.9E-324,0.38502762279196534,1
-0.36044700554070347,0.1771310048499617,-2.237069450578235,5.19059025142143,0.5541236763153344,1
-0.3656497162534015,0.13421837621831006,-2.579985217719944,3.6948048643143494,0.5176080478648907,1
-0.3601720403122714,0.041563983457177676,-1.3828104682982367,1.206514402417742,0.4138694022030164,1
-0.37847212241308076,0.03285059756448867,-1.8251079510925328,0.7381202769918076,0.4196328693135831,1
-0.3547368497168182,0.08207057187446438,-2.0109728008205368,1.05993205813885,0.45597017931162637,1
-0.3753713874891223,0.07476883772724266,-3.285408504669223,1.6640265430110937,0.4644055515094016,1
-0.36899533420830344,0.050071814028587236,-1.7876136516574253,1.6438288912756054,0.4315430114091581,1
-0.3681275166848163,0.30917397663577273,-7.234721913153493,3.3892811138397843,0.6668521914009897,1
-0.36587843620521315,0.03802803240364244,-1.8172932060250693,1.2837252925414226,0.41460229435401647,1
-0.3772387401623491,0.07772737462120707,-4.778674014620586,1.3151621770809498,0.46908042135702427,1
-0.3773267183393713,0.010544673356001026,-1.2599912718755988,0.23099121342824347,0.39105002970049807,1
-0.377744044579252,0.04566123830186109,-3.4272148394629784,1.2718892073151657,0.4339951630110097,1
-0.39166769631002174,0.015668421849674565,-1.5132029197959138,4.9E-324,0.4111836647806842,1
-0.3689582083509772,0.023382852979715107,-1.2885231171491967,1.5176810948801922,0.3993908017083994,1
-0.37885124142840887,0.012425473179764668,-1.3097208785740762,0.976310279709665,0.3949097824967255,1
-0.37104385058897277,0.030257413591179918,-2.0307944179514443,1.2261044832423167,0.4097937928410724,1
