mean, variance, min, max, rms, label
-0.3689937129230412,0.03902709054433599,-2.341171390123564,0.5161189422142005,0.41854922138389866,14
-0.37175212005921704,0.033659648328575174,-1.9762843489303323,0.17460267946282926,0.41455914788736437,14
-0.3535725558861598,0.032053294937575826,-1.361065899827679,0.7860579453612164,0.39631659971977873,14
-0.3477680583324865,0.07242021155416307,-1.3103218179087843,2.124463707922235,0.4397304105363998,14
-0.3673580117727045,0.02858534621164312,-1.7612980575338213,0.08105494953433556,0.404397397401662,14
-0.3643376240093618,0.033019463597975356,-1.7837071695091797,0.42250800084427453,0.40713802065977894,14
-0.3600891408308805,0.018728586288050453,-1.3325571598459227,0.3731439378338308,0.3852178288090678,14
-0.34774157519781757,0.02634354075586045,-0.9519867279265828,1.1099843483767167,0.3837547965523295,14
-0.36415821887308597,0.01876239969817173,-1.1480280931320728,0.25859620360701285,0.3890676137524043,14
-0.37230072092630856,0.022383046967324453,-1.29482492854007,0.4092881730686333,0.401236680488678,14
-0.3697767390725324,0.014927626536413732,-1.0554487058303952,0.16683886696078076,0.3894386515171925,14
-0.3518870178343939,0.06160027856207016,-1.225567448324341,1.5478968100035324,0.4306097442957521,14
-0.35410168066277864,0.04049339099274349,-1.7564624719501207,0.701577715149508,0.40728539286469356,14
-0.35914481214311184,0.01363639712370099,-1.1993196659082734,0.24930510259218863,0.37765247677330566,14
-0.36697963055336413,0.029175369048527525,-1.801018066429581,0.396109165620949,0.4047831744151567,14
-0.37030697805340235,0.033900012081080795,-2.956767619558435,0.11908529537176804,0.41355443423583726,14
-0.36448232905648265,0.006681827330364445,-0.7974793818466388,4.9E-324,0.37353606991133087,13
-0.36053980093431615,0.004423762690855357,-0.7028104929774663,4.9E-324,0.3666233908912683,13
-0.35515452034593986,0.012378439214375985,-0.7559336529912848,0.7125186004142829,0.3721735785040775,13
-0.3451261355367346,0.053204572208394835,-0.7927945238090377,1.8427732509261876,0.41511037283945973,13
-0.35669247145487887,0.0243584430784508,-1.126280913762427,0.6175131054926997,0.38934298795668615,13
-0.36094311938579593,0.010594116084260122,-0.8456372534197172,0.06688994815479887,0.37533192179217734,13
-0.3683985715637013,0.013192755947759548,-1.050570050616006,0.0885900050954902,0.3858889263479004,13
-0.35187453728439905,0.006177153260613163,-0.5846173597283606,0.15532950311152227,0.36054520278284524,13
-0.35513393603587734,0.01892725067980548,-1.0613707588805532,0.8243495551862683,0.38085084114931445,13
-0.3576463408237989,0.008181485456098085,-0.8272630341102047,0.10848575727690246,0.36890702156607297,13
-0.3537571834503305,0.020633181523230067,-1.1584091990506789,0.35803577989428526,0.38180797053746907,13
-0.3676962512110493,0.013540777027977843,-1.1117436942409977,0.12924504095831324,0.3856699498050593,13
-0.3655229493307345,0.013024522192326995,-1.3911995287389107,0.08543553330448184,0.38292499093133886,13
-0.37864345537151217,0.03872306408175276,-1.7087858455110325,0.35932371683420783,0.4267246540539126,13
-0.36378129554693783,0.01465433044378344,-1.6307624610499794,4.9E-324,0.38339426369416646,13
-0.3639552395191797,0.03280962303565488,-1.5245725450928571,0.535656717705649,0.4065378695879615,13
-0.3540337827587448,0.029851821576056335,-1.542597161110681,0.5549437228174963,0.39394382963884905,13
-0.3634946186591605,0.016185510850354003,-1.0154682551704912,0.38040826100964154,0.3851153705638382,13
-0.3640461503326513,0.01928753884456261,-1.3348296403997146,0.3856570705432425,0.38963718818483695,13
-0.3509880443814248,0.02690139269269807,-1.4596264120792881,0.6273175726798339,0.3874196690817273,13
-0.37798911146071223,0.028462792558820837,-1.6933356712899226,0.3488825073452517,0.4139306233436703,13
-0.35792122522352643,0.010577117819677987,-0.8186105038478182,0.3423726827165243,0.37240397592559116,13
-0.355238339209006,0.02560394253655488,-1.6205156333477166,0.440282904037236,0.38961291069538184,13
-0.36438727765708595,0.014018652026890836,-1.2176246554003765,0.8730280946826685,0.38314062711390084,13
-0.3676310780101658,0.007297495521189356,-0.9407699476922762,4.9E-324,0.3774256284887209,13
-0.37367516203561935,0.03413722966184196,-1.8626868687235278,0.3049003226136655,0.41685771719399456,13
-0.3563267769368863,0.02079964099660199,-1.1041291908231017,0.8005947597365743,0.38440657247090837,13
-0.3501250622257543,0.026065913367776763,-1.4242545502686177,0.7179465422176872,0.38555605632172996,13
-0.3541000484718505,0.021699294430504844,-1.2690097311943145,0.7214737923201238,0.3835181074711751,13
-0.3553637850853678,0.0347093516185039,-1.8097098085533485,0.7131802646814265,0.4012390451697135,13
-0.3567566502216046,0.045783747715851794,-1.6692105846010339,1.056309244295985,0.4160036720909951,13
-0.3637109700534396,0.01198345240462635,-0.9534482423847255,0.5443805547392913,0.3798277532538141,13
-0.35483236156222775,0.01620036551297495,-0.9159241439971471,0.7114193544398599,0.37696998597342257,13
-0.35686408166225486,0.007496410576411611,-0.7022817606862422,0.15855461860427056,0.3672170793373532,13
-0.3575281249724253,0.028394129084542977,-1.1765292411445394,0.6682466650219396,0.3952473772599147,13
-0.3631851240691554,0.03482647777534468,-1.4907352418613762,0.42381942887876534,0.4083257426619981,13
-0.3472731175953959,0.03545909586205708,-1.5526445361052748,1.2137008438400976,0.3950414080403252,13
-0.35904819996614146,0.012621462649540163,-1.0779453750276033,0.4008450253009812,0.3762141312450484,13
-0.3474120389925921,0.010319194669237225,-0.6301983838434211,0.3345167586867266,0.3619590025213184,13
-0.3584793080838403,0.007478755710294175,-0.9760469730403507,0.05018044933630783,0.3687630269354062,13
-0.3509014493663469,0.03808397610416175,-1.8098659619389164,0.774692342046599,0.40151687794109575,13
-0.3650924335239187,0.023820555248900952,-1.417845982682671,0.48928080762569515,0.3963748734030928,13
-0.355476173069925,0.007586841173151101,-0.7853655412111404,0.2051052794625221,0.36599200919363056,13
-0.3662462535967947,0.032179402500729516,-1.848438631482228,0.41381402971033054,0.40781824477874606,13
-0.3472926300694357,0.026959337916770326,-1.5565119210396343,0.4776419656359465,0.384150372663253,13
-0.35726624159205855,0.01453522690510591,-0.727928245147135,0.6472625231887772,0.37706019981751054,13
-0.3416073117566644,0.09559904653206704,-1.4661639471198296,1.6987828618083824,0.4607543835686016,13
-0.35781512562121,0.1356207479085763,-2.7720244933294893,1.6768586301727915,0.5134709456550571,13
-0.3604469002542037,0.019523197672192773,-1.6236688216891881,0.36088563992283795,0.3865813828614315,13
-0.3527126042702832,0.01576295074381973,-1.1666008495233573,0.353189621957295,0.37439168253975047,13
-0.3694115772534109,0.03412890751344435,-1.6405031854606609,0.6718489849062497,0.41303004844962193,13
-0.34767758248216973,0.021120460387567125,-0.9142737211804128,0.9088785641242652,0.37682908824586925,13
-0.3662821912002978,0.01980868613974336,-1.3845897912322709,0.3703649978601202,0.39239180640048404,13
-0.3554924422974316,0.02825203985934106,-0.9134945530313168,1.3656089188481388,0.39322629158022193,13
-0.3685889871667639,0.0349111470668358,-1.4979440555820904,0.37520031634261386,0.4132420459336835,13
-0.3544229397419719,0.06273769973545172,-1.8032786137935908,1.7066567922038907,0.433996912374723,13
-0.33785993647589047,0.07439619010605905,-1.5227734441933407,1.1220514391092102,0.43421829392777966,13
-0.36252625954113116,0.024995034778911143,-1.6602047190058453,0.6205496015272463,0.39550009309201767,13
-0.3626555720393614,0.01911799059838564,-1.7583679404961394,0.3135437668811498,0.3881198971060128,13
-0.3598457314213541,0.010507504716483297,-0.8343622779958579,0.25206840584210966,0.3741610016271773,13
-0.3583953342303865,0.011273607436013692,-0.8207371389812526,0.4355805210165844,0.3737924865939983,13
-0.3621924376694529,0.008265060029271817,-1.0234451440201973,4.9E-324,0.3734279340571786,13
-0.349512252533768,0.07130578699303589,-2.1036711894741114,1.8250619187170756,0.43984611134380214,13
-0.36346995465285514,0.012770153568548465,-0.9900645665987966,0.4691953577475996,0.3806317925553473,13
-0.35651251729387257,0.023710359308420696,-1.3992293137519223,1.1678425010709148,0.3883446076561829,13
-0.3738199248240892,0.018884107124861684,-1.484388796114155,0.2039807425915452,0.39827809796717334,13
-0.35812279386750595,0.019573213652780787,-0.8341245235138199,0.6513089663137706,0.3844803624897492,13
-0.3774089706680219,0.06908219410583442,-2.2708085082426486,0.7139040097694807,0.4599127365561103,13
-0.36712795835164463,0.002766221266767672,-0.6565932483737278,4.9E-324,0.3708762045079389,13
-0.3551790649772208,0.03026578272654644,-1.288909627946694,0.6486916692646787,0.39549709344651207,13
-0.36765462471938026,0.03598200745197619,-1.6850722943382692,0.2558002468238829,0.413705125094583,13
-0.340802611879452,0.1395880171730306,-1.9349453652642126,2.5758754108466118,0.505701925482677,13
-0.3640823413054714,0.011062051645107982,-0.6568462276482325,0.4808289394634393,0.3789696595976803,13
-0.36985936661689695,0.03327649785774497,-2.0322749678297605,0.38201012324161354,0.41239841043825215,13
-0.3623241470792028,0.0647612613177354,-1.84162825319477,1.6504925040694918,0.4427641007064678,13
-0.3627904585657209,0.03517397951143451,-1.7610445974018454,0.6676025676503539,0.40840041177471964,13
-0.3685651320292122,0.036910893715264126,-1.3445624478002465,0.7981091674405523,0.4156334325616441,13
-0.38952590040265295,0.0561426930920433,-2.1121139462114487,0.3732333544033448,0.4559310476119615,13
-0.3689117031793968,0.023545567961930473,-1.8134482155335316,0.2779852474609985,0.3995515144567138,13
-0.35752221976314,0.02076338530101101,-0.9710142035662219,0.8291426617685431,0.3854679272330892,13
-0.36059690803362354,0.01672441150200666,-0.7659085464890616,0.5520864147864248,0.38308555387199883,13
-0.38129598097435885,0.020724132179300876,-1.4479247621731233,0.11265921620248065,0.4075668746187544,13
-0.3708379350305945,0.02226980865070877,-1.2419853443676132,0.4824553890906067,0.39973814267400604,13
-0.3613179489215889,0.010902263645327974,-0.853089869968862,0.15980153175377865,0.3761022784539226,13
-0.3490578530737125,0.04321717930845245,-1.1806331009302813,1.7330978428127004,0.40627400126131874,13
-0.3592514969920179,0.077265867166699,-2.0112333214104074,1.6386078809360587,0.45423287558003234,13
-0.35378352373337074,0.07087742386332893,-1.9095121876193648,2.6894261384837357,0.4427642776111567,13
-0.36198779358772776,0.006862958047613489,-0.6000668841616008,0.3891821934686899,0.3713463622470604,13
-0.35891552147292055,0.016555799189019428,-1.3860156620713244,0.3606958858656206,0.3812822455126883,13
-0.34818003599210456,0.05230481409457748,-1.2576664540013862,1.8463705409734672,0.41657430496616166,13
-0.382814565176406,0.027742366684479942,-1.6295120714199598,0.19999465003226824,0.41747976956456334,13
-0.3582521326836894,0.01061059027595409,-0.8562201382712971,0.35074466916871927,0.3727669256363364,13
-0.37977222140675937,0.09409483143508429,-2.5645552174607458,0.7329740158675513,0.4881821090405804,13
