timestamp, gforce
0,-1.345149515348126
7812,-0.8407269595277054
15625,0.2419326533232482
23437,-0.12910658208210712
31250,-0.5005193007240383
39062,-0.5376556426889358
46875,-0.28535882960405523
54687,-0.15596350657238212
62500,-0.24965573325763835
70312,-0.4637920611671884
78125,-0.3453829798179946
85937,-0.2990952539874314
93750,-0.3374974533192212
101562,-0.3616557223084822
109375,-0.3113581775858165
117187,-0.3165950986718027
125000,-0.3433422851911896
132812,-0.35131673272670305
140625,-0.30847789764054845
148437,-0.3875959457924907
156250,-0.3680710496727553
164062,-0.34254987535120485
171875,-0.29673718300496965
179687,-0.34404699676455586
187500,-0.3724025370278792
195312,-0.28774270159665427
203125,-0.2620215012632645
210937,-0.4934377159607646
218750,-0.16594834773974476
226562,-0.24023503798808754
234375,-0.4539602618064471
242187,-0.4481738233939918
250000,-0.4022474258720514
257812,-0.357096872644064
265625,-0.34837293690015514
273437,-0.33675753741195713
281250,-0.37290019260742646
289062,-0.4478031279288217
296875,-0.3443634112201259
304687,-0.10922918947125204
312500,-0.26197917327509934
320312,-0.5567227564827437
328125,-0.30885991261382983
335937,-0.24632711401676488
343750,-0.41832154515569897
351562,-0.3448590068340689
359375,-0.45686578615520723
367187,-0.3805387980346211
375000,-0.3283578967044516
382812,-0.4244857103485895
390625,-0.45011863550739406
398437,-0.3803087484173311
406250,-0.2894279701278144
414062,-0.334270499529044
421875,-0.37800812522884897
429687,-0.41199594070566903
437500,-0.3043684253765768
445312,-0.35023415944846015
453125,-0.34487462120433143
460937,-0.3486140929470398
468750,-0.346971153796499
476562,-0.38225977093234675
484375,-0.29055127485571397
492187,-0.34061761785707034
500000,-0.37564963466588
507812,-0.3305285396785127
523437,-0.3734140085094797
531250,-0.3976541759464567
539062,-0.3595972837179495
546875,-0.3671811538694918
554687,-0.28209007452625734
562500,-0.3037758280538103
570312,-0.33226299041856144
578125,-0.355655182055294
585937,-0.38728376144201704
593750,-0.29298260035522716
601562,-0.3463608706436183
609375,-0.3492127580083313
617187,-0.3587818785961243
625000,-0.4036736700557473
632812,-0.33019154092695224
640625,-0.3441893035126533
648437,-0.3252278201259635
656250,-0.33232917465286604
664062,-0.37279951362515007
671875,-0.36560612591841135
679687,-0.3900486636530047
687500,-0.3584430843563293
695312,-0.3366413652127953
703125,-0.3162414201074899
710937,-0.3631109569516351
718750,-0.3488981508867095
726562,-0.32951732611421214
734375,-0.3205834485509431
742187,-0.3745620884338017
750000,-0.2971157636703836
757812,-0.3043369666632749
765625,-0.3664467400212814
773437,-0.3832901817996799
781250,-0.325949157673751
789062,-0.43499271818398455
796875,-0.3662397178667547
804687,-0.31577083449957755
812500,-0.34163762628128325
820312,-1.623703764023876
828125,-0.6261690750768469
835937,-0.6759732698821761
843750,-0.11821854612714411
851562,-0.3320877101618862
859375,-0.5150979453115561
867187,-0.3532107714970696
875000,-0.3112145541445184
882812,-0.3414977667746797
890625,-0.168481361993285
898437,-0.09596592825481487
906250,-0.5203372161692315
914062,-0.5943034588556042
