1397937455658564174, -0.12132263, -0.114715576, 10.518723
1397937455666376674, -0.09751892, -0.16470337, 10.75676
1397937455674189174, -0.21891785, -0.14328003, 9.637985
1397937455682001674, -0.35697937, -0.07901001, 8.074081
1397937455689814174, -0.29985046, -0.15994263, 9.266647
1397937455697626674, -0.15226746, -0.1789856, 10.197372
1397937455705439174, -0.20463562, -0.14328003, 9.711777
1397937455713251674, -0.2879486, -0.09567261, 8.895309
1397937455721064174, -0.23558044, -0.12661743, 9.233322
1397937455728876674, -0.2308197, -0.15280151, 9.7808075
1397937455736689174, -0.2308197, -0.11947632, 9.497543
1397937455744501674, -0.28556824, -0.114715576, 9.261887
1397937455752314174, -0.24510193, -0.112335205, 9.273788
1397937455760126674, -0.23558044, -0.12423706, 9.4856415
1397937455767939174, -0.21891785, -0.12423706, 9.433273
1397937455775751674, -0.2546234, -0.114715576, 9.3452
1397937455783564174, -0.2879486, -0.13137817, 9.390427
1397937455791376674, -0.22367859, -0.13851929, 9.497543
1397937455799189174, -0.26890564, -0.18374634, 9.464218
1397937455807001674, -0.25700378, -0.12185669, 9.438034
1397937455814814174, -0.24986267, -0.162323, 9.483261
1397937455822626674, -0.2308197, -0.10519409, 9.395187
1397937455830439174, -0.24272156, -0.10281372, 9.40947
1397937455838251674, -0.25224304, -0.114715576, 9.433273
1397937455846064174, -0.22129822, -0.109954834, 9.428513
1397937455853876674, -0.26176453, -0.1289978, 9.442795
1397937455861689174, -0.2546234, -0.12423706, 9.416611
1397937455869501674, -0.26176453, -0.114715576, 9.380905
1397937455877314174, -0.24510193, -0.13137817, 9.371384
1397937455885126674, -0.2474823, -0.12185669, 9.480881
1397937455892939174, -0.2308197, -0.09805298, 9.442795
1397937455900751674, -0.24510193, -0.12423706, 9.464218
1397937455908564174, -0.25938416, -0.14089966, 9.359482
1397937455916376674, -0.21653748, -0.114715576, 9.4856415
1397937455924189174, -0.2308197, -0.13375854, 9.461838
1397937455932001674, -0.2641449, -0.11709595, 9.471359
1397937455939814174, -0.21891785, -0.09567261, 9.449936
1397937455947626674, -0.2641449, -0.109954834, 9.445175
1397937455955439174, -0.26652527, -0.07901001, 9.433273
1397937455963251674, -0.25700378, -0.14328003, 9.4023285
1397937455971064174, -0.23320007, -0.10281372, 9.442795
1397937455978876674, -0.24510193, -0.12423706, 9.423752
1397937455986689174, -0.271286, -0.15042114, 9.388046
1397937455994501674, -0.24272156, -0.090911865, 9.426132
1397937456002314174, -0.2641449, -0.13137817, 9.457077
1397937456010126674, -0.28318787, -0.15280151, 9.426132
1397937456017939174, -0.23796082, -0.13851929, 9.430893
1397937456025751674, -0.2546234, -0.10281372, 9.4023285
