timestamp, gforce
156250,-0.403134946933
164062,-0.402030954039
171875,-0.400757900352
179687,-0.39818259854
187500,-0.395302871757
195312,-0.392491768161
203125,-0.390307809546
210937,-0.387844493927
218750,-0.385386307628
226562,-0.382403253051
234375,-0.379794649235
242187,-0.378297866522
250000,-0.376788612179
257812,-0.375854274916
265625,-0.37500449218
273437,-0.373843231612
281250,-0.372935654961
289062,-0.372089394281
296875,-0.372000329339
304687,-0.371397724735
312500,-0.370387877094
320312,-0.369835091094
328125,-0.368907061789
335937,-0.366955793567
343750,-0.364856860975
351562,-0.362762406066
359375,-0.360901291059
367187,-0.360674513657
375000,-0.377547158648
382812,-0.381575606254
390625,-0.378227580077
398437,-0.37991647026
406250,-0.377609744261
414062,-0.376165096423
421875,-0.376632536762
429687,-0.376911162262
437500,-0.374235689
445312,-0.374188155677
453125,-0.37269569442
460937,-0.373430866825
468750,-0.371867801254
476562,-0.368031296943
484375,-0.363799869999
492187,-0.358717780822
500000,-0.352847167676
507812,-0.348184040578
515625,-0.345916420978
523437,-0.347217483293
531250,-0.351139701458
539062,-0.354834460387
546875,-0.357238968043
554687,-0.359151827373
562500,-0.359775669703
570312,-0.357987622703
578125,-0.354496467931
585937,-0.351989606865
593750,-0.349775745385
601562,-0.349017617159
609375,-0.349725969735
617187,-0.350943866169
625000,-0.351935869292
632812,-0.351940094595
640625,-0.35192461741
648437,-0.351965182011
656250,-0.352312742723
664062,-0.351874919619
671875,-0.3506832376
679687,-0.350093204577
687500,-0.349554686585
695312,-0.350829733832
703125,-0.351735828112
710937,-0.353571350466
718750,-0.354706593363
726562,-0.35424305035
734375,-0.353191434269
742187,-0.35132859982
750000,-0.350072964787
757812,-0.349589176206
765625,-0.349528644609
773437,-0.348667009594
781250,-0.347784734277
789062,-0.347353031281
796875,-0.347839634021
804687,-0.34873133728
812500,-0.349171203387
820312,-0.348352508446
828125,-0.348158906193
835937,-0.347133672246
843750,-0.34689977645
851562,-0.345799375442
859375,-0.344424313622
867187,-0.343428602811
875000,-0.342262049712
882812,-0.342830547192
890625,-0.344914420066
898437,-0.346730150555
906250,-0.347827801906
914062,-0.349300957972
921875,-0.350791528715
