0, -0.6787356616909701
7812, 0.03784133023914116
11718, 0.1637983941693637
15625, -0.3067506228294601
19531, -0.6438072911351469
27343, -0.6731389959043472
31250, -0.4781512295394137
35156, -0.2069886028289698
42968, -0.14700864459625684
46875, -0.3873819253156352
50781, -0.5108353452917918
54687, -0.4074625016591895
62500, -0.3390249675946091
66406, -0.378763430970638
70312, -0.3052140631659004
74218, -0.34379153192290524
82031, -0.42490952860021913
85937, -0.363506927692395
89843, -0.397144560093432
97656, -0.3709139089113265
101562, -0.34446624489133804
105468, -0.3854971247020984
109375, -0.359261815727983
117187, -0.3467341708100129
121093, -0.37040705271237506
125000, -0.35631339915523874
132812, -0.3489900272780364
136718, -0.40247679204432174
140625, -0.3331434880775266
144531, -0.3919301458162785
152343, -0.3677301755102693
156250, -0.3724406615211162
160156, -0.28017137769205114
167968, -0.3890074009598461
171875, -0.39733594297997854
175781, -0.378095929781864
179687, -0.3588227379789881
187500, -0.3682363918924665
191406, -0.41111796456555183
195312, -0.3191032862944123
203125, -0.347967741722119
207031, -0.3446184046072993
210937, -0.3573636716782005
214843, -0.397144560093432
222656, -0.43571306327475945
226562, -0.3303824455633233
230468, -0.28468307871466614
238281, -0.3419389144985363
242187, -0.37086183420968233
246093, -0.3293394951095525
250000, -0.3228197686956804
257812, -0.3802268667208786
261718, -0.3368787282184389
265625, -0.3260297435502757
273437, -0.35225185179778506
277343, -0.3504581802659228
281250, -0.4126278017752405
285156, -0.35045814972670186
292968, -0.39515310425529293
296875, -0.37560486400003334
300781, -0.3848238284018244
308593, -0.4037892887257346
312500, -0.3223474789277905
316406, -0.4204317432687077
320312, -0.43056969772198705
328125, -0.3730588007630633
332031, -0.33847247297751437
335937, -0.4115627121635459
343750, -0.430063056640698
347656, -0.31748337988953956
351562, -0.3963591850301711
355468, -0.36248878374902205
363281, -0.4090297674520631
367187, -0.38983270208349907
371093, -0.3774101159588845
378906, -0.358692454690102
382812, -0.3610170408751614
386718, -0.3890976520246259
390625, -0.3522660806230302
398437, -0.375148198574518
402343, -0.3398765192147071
406250, -0.35073136558803597
414062, -0.370997980367191
417968, -0.3994798809324873
421875, -0.399044585102736
425781, -0.4221176274684808
433593, -0.37082610579712494
437500, -0.338584040236638
441406, -0.39061005988234676
449218, -0.3761429967701222
453125, -0.40200927098218386
457031, -0.37715643489662654
460937, -0.40830329587139325
468750, -0.31031627962378927
472656, -0.36101187844055893
476562, -0.40672790468183706
484375, -0.37361640346218294
488281, -0.36629224787820114
492187, -0.3945081732464377
496093, -0.4256973934681678
503906, -0.39437175657387513
507812, -0.4473774057959865
511718, -0.39397161411900505
519531, -0.3778638718580911
523437, -0.40202247077219333
527343, -0.3879241732671783
531250, -0.3633335054040785
539062, -0.3682202886221919
542968, -0.37350772481280536
546875, -0.3740839445784925
554687, -0.31556962279215206
558593, -0.39626574283439453
562500, -0.33497566979776217
566406, -0.4252166557475796
574218, -0.3534712347149167
578125, -0.41675833956176334
582031, -0.4020990907480986
589843, -0.3494365960043755
593750, -0.4079821722964727
597656, -0.39124563075491103
601562, -0.32428061925083007
609375, -0.4309226029144728
613281, -0.34088330018490787
617187, -0.3732649562240926
625000, -0.3227901554900878
628906, -0.35640280055718776
632812, -0.36615437349967905
636718, -0.37606116626178476
644531, -0.376026065115985
648437, -0.4201856149988714
652343, -0.4047128841354706
660156, -0.3473450191562435
664062, -0.38773227979466185
667968, -0.36851330384048353
671875, -0.3251494466990916
