timestamp, gforce
0,0.0011153316675418523
4883,-0.414765186207374
9766,-1.0321364064716434
12695,-0.20133505257061657
15625,-0.7986329134505041
19531,-0.3898445778069739
27344,-0.27558478415124554
35156,-0.5595246755026544
40039,0.3782185105279243
44922,-0.8297946691177494
47852,-0.40387125834045534
50781,-0.5765081798031737
54688,-0.6558915814049104
62500,-0.20764499982847262
69336,-0.6891671166676261
75195,0.03958352972222201
80078,-0.24868315940174313
84961,-0.020918353555430258
89844,-0.5603031815617605
94727,-0.4016464090764451
99609,-0.45363981113535523
104492,-0.6341054594494473
109375,-0.4428694620344853
115234,-0.28751259767293824
120117,-0.47327206491077156
125000,-0.06270949203096521
129883,-0.21386277811412135
