@relation signals
@attribute mean NUMERIC
@attribute skewness NUMERIC
@attribute kurtosis NUMERIC
@attribute variance NUMERIC
@attribute min NUMERIC
@attribute max NUMERIC
@attribute rms NUMERIC
@attribute fft1 NUMERIC
@attribute fft2 NUMERIC
@attribute fft3 NUMERIC
@attribute fft4 NUMERIC
@attribute fft5 NUMERIC
@attribute fft6 NUMERIC
@attribute fft7 NUMERIC
@attribute fft8 NUMERIC
@attribute fft9 NUMERIC
@attribute fft10 NUMERIC
@attribute fft11 NUMERIC
@attribute fft12 NUMERIC
@attribute fft13 NUMERIC
@attribute fft14 NUMERIC
@attribute fft15 NUMERIC
@attribute fft16 NUMERIC
@attribute fft17 NUMERIC
@attribute fft18 NUMERIC
@attribute fft19 NUMERIC
@attribute fft20 NUMERIC
@attribute fft21 NUMERIC
@attribute fft22 NUMERIC
@attribute fft23 NUMERIC
@attribute fft24 NUMERIC
@attribute fft25 NUMERIC
@attribute fft26 NUMERIC
@attribute fft27 NUMERIC
@attribute fft28 NUMERIC
@attribute fft29 NUMERIC
@attribute fft30 NUMERIC
@attribute class {1,2}

@data
-0.4735246432681156,0.6346838101892944,12.043913552257276,0.006401200137082506,-0.8269854426199377,4.9E-324,0.48023617931105406,0.00256779078870478,0.00308486287832991,0.00510995749840503,0.00708211850453872,0.00425789050331884,0.00241868519226496,0.00188731206962371,0.00207157580223386,0.00331648194353005,0.00885188323112464,0.0360937517575294,0.018112945854523,0.00843378624767487,0.00705654723524305,0.00841903365340698,0.00958009281450253,0.00682276386415083,0.00424045213015025,0.00314933485592126,0.00288470736204935,0.00307392285556072,0.00345423257403254,0.00374491946968394,0.00393910877872909,0.00436519219240295,0.0054019252321371,0.0072717605406868,0.00937492040089135,0.0103589264853264,0.0104503735874638,1
-0.4773748848658181,1.284787290996584,21.38884555143639,0.005996251122761303,-0.8843094286213624,0.06981388223737106,0.4836145488128064,0.00103111473208667,0.00105404116007792,0.00110500772339782,0.0011421650324593,0.00114779680482954,0.00116955903234704,0.0013028319732133,0.00171841707111188,0.00294433038522355,0.00755251547263167,0.0251724876644342,0.0140658974865698,0.00622972832964556,0.00457792202900408,0.00502974556544941,0.00785781057127684,0.0143581270375677,0.0140715700073913,0.00843056151464621,0.00630239550520575,0.00664433763765102,0.00939194360515624,0.0122242563974394,0.0081395149320956,0.00453219364184392,0.00319883079607749,0.00299951416107512,0.00368691116342197,0.00553571608692508,0.00721529465344769,1
-0.4696180827058368,-0.9776191853230377,16.56146060866655,0.005827973286965883,-0.9698815383826851,4.9E-324,0.47578263618092653,0.00111553630205523,0.00151550712031344,0.00252660439619879,0.00172975260739404,0.0012576562374463,0.00180296068216768,0.00404318485455266,0.00240834299573162,0.00137949164204209,0.00175175711342554,0.00650571394419131,0.0110306922149972,0.00268274090971314,0.00202059838336919,0.00312926394197016,0.0068641164015805,0.00782778952378261,0.00673814542197679,0.00773239841987642,0.00937841643028061,0.0101245100286677,0.0102121596943089,0.0105582566553602,0.0162055898606175,0.0312316770559601,0.00837263911645159,0.00330845067569171,0.00281666048812938,0.00508523589254811,0.0125580196374725,1
-0.46130926900609337,1.5586053744529655,12.637230978885976,0.004869798272304571,-0.6908397531493247,4.9E-324,0.46655764911020464,0.00229333320152694,0.00230933339641389,0.00235802213668967,0.00244149946351199,0.00256338007230762,0.00272894748265169,0.00294531828456191,0.00322152008895583,0.00356827593826658,0.00399708388933119,0.0045178552494768,0.00513399932391092,0.0058338315361511,0.00657868524419028,0.00729282225648165,0.00786742853850216,0.00819141068420682,0.00820171855068471,0.00791699440817394,0.00742411198095157,0.00683189957568984,0.00623084960250201,0.00567809348270471,0.00520134440443605,0.00480913952857682,0.00449997091058225,0.00426831689208536,0.00410802847574116,0.00401402486805428,0.00398305968168378,1
-0.4854617746185625,-0.7309306059373645,7.53901276563875,0.0029928288955017044,-0.7624138904918709,4.9E-324,0.4885345059576708,0.000827042267868465,0.000888437966633216,0.00110256144601852,0.0015773182158685,0.00251746489056738,0.0039058746546911,0.00463702453192829,0.00427581465014436,0.00397586881724789,0.00436580764228477,0.00593810316467352,0.00922554805372095,0.010256546518728,0.00622355124451122,0.00356537964850451,0.00247398079200911,0.00211000914578233,0.00216414093595329,0.00255369037590138,0.00305432291646271,0.00292396697616415,0.00211435715994801,0.0014365199972766,0.00107432816958923,0.000928879730414093,0.000939976858944298,0.00112049715035621,0.00157084593447288,0.002423719943071,0.00308481858429477,1
-0.4733779404034545,0.7449077193995602,6.987848283416159,0.0030705444351521727,-0.6658564202490229,4.9E-324,0.47661013301834926,0.00131722655994584,0.00135572389544078,0.00147920528960353,0.00171454826296232,0.00211721013497572,0.00278882820403183,0.0038889913966053,0.0055356190851424,0.00727726259475587,0.00767367892983768,0.0063838118893141,0.00478769827655693,0.00362149025125302,0.00288810072764742,0.00245206327235258,0.0022121007051135,0.0021093453155949,0.00211231457119865,0.00220410517178059,0.00237159915513649,0.00259357918954966,0.00282839790962851,0.00301185203159588,0.00308173279291273,0.00301992498259362,0.00286578492131002,0.00268384241220448,0.0025269003979627,0.00242462064376202,0.00238947793893333,1
-0.4664312986898647,0.9141710805323583,13.275979241632951,0.006541749014830255,-0.7977000097869453,0.02805488127951783,0.473391915237622,0.00187533554058461,0.00189019497525318,0.00193561321632262,0.00201419822454897,0.00213060325184363,0.00229203321968429,0.0025090512677221,0.00279679035655095,0.0031766984113862,0.00367890952151971,0.00434508491834144,0.00523067927360893,0.00640301522390063,0.00792534593694393,0.00980651039761718,0.0118946320641651,0.013758426727879,0.0147676292138759,0.0145369714190819,0.013287010852278,0.0115931367828651,0.0099277346200816,0.00851096219415518,0.00738981352350072,0.00653739958566517,0.00590833750723859,0.00546074815161554,0.00516253118727168,0.00499188945681755,0.00493635641002629,1
-0.482286516465914,0.5051444219666761,5.449269430004318,0.0025091081083477673,-0.5922191076636594,4.9E-324,0.48488080192267247,0.000700861088867537,0.00082309559647975,0.00132033587860032,0.00256231727481098,0.00372441828951563,0.00339616814099196,0.00306979055886322,0.00307703107971641,0.00339971245583765,0.0048751911343883,0.0103523751333482,0.00676900505594695,0.0020233232717324,0.00103196603555817,0.000844508574369785,0.00104261737466766,0.00177245942235331,0.00244857375340613,0.001844478631159,0.00157179601627703,0.00211553170818597,0.00376783776147428,0.00287581131332704,0.00151173004174255,0.00126278108071232,0.00185232571109285,0.00420844927862236,0.00304070009981217,0.00132298819916583,0.00099918095301103,1
-0.4748352905161241,-0.29692584667724947,15.018176808153402,0.014334301248463074,-1.1724709362688603,0.13556091494359457,0.48969669630087864,0.00131762353113966,0.00144463807509908,0.0019078577935057,0.00302650861480429,0.00545940594858761,0.00900557175164872,0.0107666974751714,0.0116457830782605,0.0157271620373245,0.0289700344444832,0.0342422128588678,0.0144345976279734,0.00690710921428014,0.00459602942573395,0.00404420303061352,0.00457306260559722,0.00664435643919283,0.0124391176151188,0.0254233247429539,0.0289126035100803,0.0195440218760588,0.0148776803198126,0.0143571669377905,0.0168349636685462,0.0219244917507448,0.0274649863113451,0.0294711969478338,0.0281174062565792,0.0264275635038993,0.0257935717155901,1
-0.46696954377677136,0.7463537613073786,5.828780924325766,0.005013297147231376,-0.6809930751483115,4.9E-324,0.4723069467648317,0.00565829536340521,0.00517011775671321,0.00415927484380629,0.00364347190078042,0.00444557408810531,0.00805317741462514,0.00773277351333376,0.00338255463278758,0.00237562955790613,0.00339405298942572,0.0187027365477803,0.0164940670962393,0.00254737461528726,0.00146760431370957,0.00166803827941944,0.00330681510920593,0.00553634646052482,0.00323881295178299,0.0024212162114213,0.00293562014881901,0.00391762214903651,0.00337282200260701,0.00296208713486457,0.00379853130591488,0.00393076960159966,0.00192618997540565,0.00114702721375781,0.00109735442284219,0.00162851602601042,0.00238120915749473,1
-0.47470203650836723,-0.6599367424587287,4.3134869445229205,0.0020585000009315144,-0.6497361487003257,4.9E-324,0.47686530956457995,0.00211615878486223,0.00158406370260273,0.00105919011952295,0.000899940559937632,0.000971308309903807,0.00116052224215203,0.00128220847179917,0.00135112311406718,0.00171912609468749,0.00329746002596276,0.00823976045257947,0.0048396262853223,0.00227771067207515,0.0018931666796395,0.00266360518588411,0.00469471857358837,0.00319059449657339,0.00161925715374878,0.00129600746178196,0.00176739430459488,0.00421109072967135,0.00444030454848905,0.00157578081051751,0.000934039083243662,0.000922906177816631,0.00138503340566879,0.00194553983372219,0.00116787252414851,0.00065965744041226,0.000540498803274904,1
-0.4751815453704306,0.27906845121901147,6.127003638801952,0.0033349439382928093,-0.695892766609779,4.9E-324,0.47867780917745023,0.00136053971239834,0.0013913360336725,0.00148793926388625,0.00166361379705493,0.00194215131760656,0.00235810742447413,0.00294839131108779,0.00371651177346538,0.00455078391619093,0.00516734942790322,0.00529026591485336,0.0049581587348137,0.00444817249946322,0.0039851777876994,0.00366011351061402,0.00348806197114218,0.00345982624054355,0.00356112488967851,0.00377088098599501,0.00404668596583219,0.00430690191926462,0.00443602367769119,0.00434370840005717,0.00403953214906782,0.00362579987438434,0.00321559549337327,0.00287744770144717,0.00263618172233285,0.00249410509822988,0.00244741074016861,1
-0.4824011270894554,0.1795538919628057,17.35395142877444,0.017039662621382637,-1.199370002007873,0.3231481909244973,0.49975044776224026,0.00691746559084063,0.00610973467333458,0.00544849213157645,0.00632335234261679,0.00791477604176226,0.00573965555517183,0.00332222719122827,0.00261466960596607,0.00323728326957796,0.00767030284966265,0.0788292366115638,0.020711268630782,0.00637844441772645,0.00513972256694606,0.00790413890107817,0.0212902596685755,0.0226064540051199,0.0104113568865766,0.00846389495948252,0.0126654054708155,0.0378602711372672,0.0817065023682444,0.0324348954483095,0.0221258332980133,0.0231868981452972,0.0238603227719835,0.0196139170949245,0.0171140850431917,0.0179857937755897,0.0192932877781404,1
-0.4763278923733783,1.4154453735739159,17.58048182652489,0.004867570657977869,-0.7858379347276401,0.0032020726453634296,0.4814102530179872,0.000790827434173958,0.000859628629231837,0.00120255891440863,0.00244433448147564,0.00463678418558534,0.00307159540286734,0.00177609059183066,0.00133740060335214,0.00148412265780729,0.00307713192693562,0.0156242512370487,0.0128415330576022,0.00748018513872153,0.00497007310926599,0.00258359689873631,0.00265685728499398,0.0107684436274865,0.00591273110776337,0.0014992805156514,0.00138409404719706,0.00429862819539444,0.0252359099231984,0.00452738832594758,0.00520692501945067,0.0134460904061145,0.00498332416907896,0.00362103081842104,0.00531670115556818,0.00378944175895562,0.00262240826846029,1
-0.47588305435064926,1.5345816174034024,10.483418993648856,0.004197580532083118,-0.6495053557715984,4.9E-324,0.48027311183345045,0.00447582671603865,0.00535319312395052,0.00497773792038792,0.00239634288487928,0.00137412424268174,0.00112176304517426,0.00116981109526529,0.00135266866117139,0.00172465214135721,0.00306003300830167,0.0096040437797726,0.00565035466619399,0.00183307842304267,0.00122499425308731,0.00147971119917775,0.00317741566006334,0.00696013374781578,0.00460403258157822,0.00415085077132748,0.00972931208889699,0.0233142006300639,0.00487358020945439,0.00280695538558311,0.00368102090368497,0.0070038250029375,0.00356302479168338,0.00176527041839732,0.00172540504043995,0.00383858826153704,0.01834807829235,1
-0.48223995078199833,-0.3439850484797285,6.894798307928607,0.0038166666177445016,-0.7599803732351038,4.9E-324,0.4861810740330899,0.00264648876653656,0.00242705226215119,0.00199988768380701,0.00165539759706213,0.00147524905521941,0.00146090213730344,0.00163646841304188,0.00211222987724074,0.00322296896128904,0.00593850556268235,0.0117196091057853,0.0131489510248517,0.00776170287260204,0.00472645216138933,0.00350024872849344,0.00310689035190335,0.00321422760479347,0.00374492322102676,0.00457834323107671,0.00510575804703645,0.0045918381230764,0.00354507032917904,0.0027271294208301,0.0022792826150794,0.00213420430087658,0.00225993658428957,0.00270908050743878,0.00361811681063859,0.00498822955205462,0.00583702489188523,1
-0.4846237822728687,0.5080590883650703,6.242387713901367,0.003988280922698545,-0.6704681109651176,4.9E-324,0.4887212817825303,0.00171470194780073,0.00208785629174135,0.0038152446764354,0.00726249315112681,0.00411829043864299,0.001903677261437,0.00128055510713355,0.00122352134121026,0.00164785079696699,0.00330456651293454,0.00913197248485066,0.00814729643902876,0.00373912520529567,0.00262503004339686,0.00280239151023049,0.00447096936602149,0.010217405213382,0.0151455866776859,0.00898056790734193,0.0065955006555254,0.00684314252395387,0.00621190955980383,0.00313855164835064,0.00149604001327415,0.000910625121156149,0.000723675414832882,0.000744027644300821,0.000989264145318846,0.00162320646021236,0.00225921717568497,1
-0.4906108004854177,0.15313676146593175,8.948912671397844,0.005004537950483763,-0.7587801473798628,4.9E-324,0.4956848752013989,0.0012322765542423,0.00124570598187392,0.00128841353870438,0.00136805114713484,0.00149892252518299,0.00170512117119623,0.00202643657742654,0.00252760777200541,0.00330596540343297,0.00446507352728713,0.00594725735625767,0.00718494745081995,0.00735592718855141,0.006579547242811,0.00565390880809812,0.0050326213766899,0.00482508825246673,0.00508182581142768,0.00595618724670992,0.00782967511989568,0.0113191653574261,0.0156776849083093,0.0151005839229456,0.00975563865601211,0.00582041110729886,0.00377119730061708,0.00272445934848054,0.00218034424567511,0.00191518405818496,0.00183539433084634,1
-0.4790626509574291,0.32735289197542133,4.4829146076897946,0.0031747096961200214,-0.6488319373943838,4.9E-324,0.4823647305084397,0.00464941589533072,0.00319527789634797,0.00197275962920041,0.00164594713376461,0.00186100464457323,0.00253711302997995,0.00314117239815182,0.0029898666729873,0.00285153666594763,0.00339409352505446,0.00489407541736233,0.0058570516560325,0.00446324113487933,0.00317979186098228,0.00253245965793908,0.00211351711066123,0.00179311783620127,0.00170105904310249,0.00208039659152347,0.00383194172813235,0.0106914068165259,0.00787742773608325,0.00324497864797523,0.00242242663381165,0.00327845722542371,0.00701951798541299,0.00394613191401614,0.00129692246120632,0.000705189151114983,0.000583826526166926,1
-0.4738530696457851,1.2234558737641295,9.820305143556293,0.004761864574328587,-0.6802228364323639,4.9E-324,0.47885132994183266,0.00247229232610099,0.00242464091761141,0.00232100363396413,0.00224310360346639,0.00226722245162347,0.00246644646302591,0.00295491439688935,0.0039748953179373,0.00605559324638906,0.00991305845197729,0.0134799041512511,0.0113272627775895,0.00752138073604113,0.00531132380709512,0.004311010602066,0.00404000045162393,0.00434474334964796,0.00531188481817155,0.00714406619833055,0.00939269678335329,0.00959107154593508,0.0071529618716214,0.00481009988449785,0.00339576918234132,0.0026162219396572,0.00219027606727027,0.00196173599367504,0.00184633185965272,0.0017954629751699,0.0017816016304883,1
-0.4939588102867161,-0.8391731584537714,6.062502104465151,0.0044202874965958905,-0.8161762781445301,4.9E-324,0.49841307542686364,0.00447692019849525,0.00405966471581551,0.00327183828204363,0.00265736437375945,0.00233881244573901,0.00230031391403316,0.00257219559999552,0.00333342783776242,0.00514773377237365,0.00965444349750907,0.018367936280423,0.0170940844997411,0.00917764533633324,0.00543673228613102,0.00391819674358796,0.00334402207481973,0.00328283485383982,0.00360460795564203,0.00423306131432518,0.00486953110772717,0.00487036423809334,0.00407071899763309,0.0031026406063674,0.00237922200989743,0.00192251318385826,0.00165287445706142,0.00150209996680099,0.00142453500920914,0.00139021056142998,0.0013808827200576,1
-0.4808080152787029,0.9702654808893267,9.41318776970791,0.004239809162817168,-0.6707976584198931,4.9E-324,0.4851970287615769,0.00172563217901507,0.00175427969668225,0.00184342067420472,0.0020032120004012,0.002252494055989,0.00262163921429182,0.00315561211613887,0.00391277079789399,0.004944187962371,0.00621820475395742,0.007470264457243,0.00816125679917709,0.00791062828297192,0.00696095175884668,0.00584096696436331,0.004875072549545,0.0041482348598006,0.00364019455219804,0.00330877697232062,0.00311859511230685,0.00304685871107987,0.00308264482345769,0.00322500824717431,0.00348076918339874,0.00386060043192146,0.00436988181546735,0.00498877866637574,0.00563976798709274,0.0061645758025667,0.00637038899468878,1
-0.4736465458371617,1.2265548224682334,10.298996263630325,0.005452804580000184,-0.7219659175954529,4.9E-324,0.4793681830946596,0.00536361976104145,0.00531440188604938,0.00517879097592399,0.00498765110693109,0.00477895157677309,0.00458734877306432,0.00443942206100603,0.00435401885538931,0.00434515196788668,0.00442538503924954,0.00460869013949403,0.00491227381322339,0.00535654472978837,0.00596104267458754,0.00673159250294506,0.00763170757643545,0.00853800079358045,0.00921388389234299,0.0093852226310576,0.00893578728422718,0.00802059763485701,0.0069331518743713,0.00590692646810382,0.00505018959211311,0.0043830284349912,0.00388689040452389,0.00353399511786066,0.00329965871198675,0.00316603986308781,0.00312264659050773,1
-0.4748811135600708,1.8727336333625018,15.534311447818238,0.007754392660383595,-0.8200906439337583,0.07220631815569156,0.4829766709442974,0.00584608652825868,0.00567110029792861,0.00525794634064261,0.00482386281741186,0.00453142765618667,0.00446692113757447,0.00469376136464384,0.00530787707199408,0.00648250901068034,0.00846967215964148,0.0113237175412974,0.0138664282853408,0.0136684195976009,0.0110487437130179,0.00842069241915782,0.00669043964308858,0.00576346656351143,0.00544612818093609,0.00566523933659941,0.00649779934752025,0.00819357886621103,0.0110959951168491,0.0147883497401355,0.0162117994038938,0.0133277592883336,0.00951449858110603,0.00691300467437372,0.00544439897497316,0.00471522342384311,0.00449532359075351,1
-0.4764025992984966,-0.15735579803310326,5.682797057806694,0.00275671930501935,-0.6666646072932476,4.9E-324,0.4792871330667904,0.0007287219626029,0.00155034222381637,0.00185529870874366,0.000601077679732,0.000727319122347564,0.0031507707822355,0.00324767722693656,0.00223906321966537,0.00188133636583457,0.00123043489796822,0.00241007304784263,0.0106225757645767,0.00155998711695379,0.00143880711268105,0.00426321975673306,0.0031436481334801,0.00297484548776082,0.00836805955092608,0.00357774910689292,0.00302808256667946,0.00836913369888288,0.0104066844526271,0.00396272286180129,0.00129831817081525,0.000870953148699886,0.00143929996534041,0.0014180956555577,0.000710667182765189,0.00113500124394393,0.0121208894816717,1
-0.47732917294269117,0.8768157782151824,7.489596597256159,0.002671850080816398,-0.624209330691512,4.9E-324,0.480119765707443,0.000917790633535295,0.00101611468511999,0.00137342037044759,0.00215624353074038,0.00307510455313026,0.00281449293465037,0.0020655109080826,0.00171953302079555,0.00182258192128732,0.00258067669608099,0.00492903632890793,0.00736219890873217,0.00368427100712441,0.0017232183210293,0.0010751215892155,0.000863206959229854,0.000861020153736246,0.00105837176751263,0.00163367774924062,0.00331438963288458,0.00856952013715766,0.0115738812370581,0.00570044742077427,0.00309222652957799,0.00206675732973473,0.00156649562871595,0.00127470139547536,0.00109255629035526,0.000989661516443833,0.000956218008418097,1
-0.4711478844770192,2.8600418310750118,16.851335449247152,0.004389279846003301,-0.6030442829182459,4.9E-324,0.475783153225473,0.00745797579450927,0.00738590226834843,0.00716063260788303,0.00676888772667608,0.00622312157092906,0.00557864930874964,0.00491797169451467,0.00431697595429495,0.00382321365710505,0.00345624388378646,0.00321973373886917,0.00311429384608489,0.00314752804349607,0.00334280334152611,0.00374966980640877,0.00445676654243289,0.00559240888432446,0.00722365823545239,0.00889837392899601,0.00916490884420332,0.00740859148067186,0.00518171763008243,0.00354630480564527,0.00252253488479897,0.00189825885419509,0.00151364753466396,0.00127524251805062,0.00113133536270215,0.00105405516078723,0.00102967362806568,1
-0.47272973924079115,-0.32861161078848167,9.7752237960116,0.004559578095474656,-0.8184250762768883,4.9E-324,0.4775279933764523,0.00286094452927257,0.00291696220916371,0.00308045384263215,0.00333563723749798,0.00365474983840291,0.00401229016927112,0.00441980289388139,0.004962810633683,0.00582596399869703,0.00732375351883134,0.00985859147396123,0.0130448398893846,0.0134427907281709,0.00966947441990169,0.00609558123123144,0.00407281468038485,0.00305243159324546,0.00258766184223589,0.00248075788577394,0.00269144593831935,0.00329962886459954,0.00444994573294644,0.00582019266161685,0.00566949122585359,0.00391259158080822,0.00247447946556934,0.00168436796909774,0.00128185727349923,0.00109149564785183,0.00103521811745513,1
