1397952450526797583, -0.354599, -0.048065186, 8.671555
1397952450534610083, -0.2641449, -0.1289978, 9.430893
1397952450542422583, -0.17131042, -0.1456604, 9.8450775
1397952450550235083, -0.2141571, -0.1456604, 9.635605
1397952450558047583, -0.24510193, -0.10757446, 9.130966
1397952450565860083, -0.26176453, -0.15994263, 9.357101
1397952450573672583, -0.19987488, -0.14804077, 9.678452
1397952450581485083, -0.24510193, -0.13851929, 9.583237
1397952450589297583, -0.2546234, -0.11709595, 9.28331
1397952450597110083, -0.2308197, -0.112335205, 9.359482
1397952450604922583, -0.1903534, -0.13375854, 9.490402
1397952450612735083, -0.23796082, -0.13137817, 9.507065
1397952450620547583, -0.2141571, -0.13375854, 9.442795
1397952450628360083, -0.2141571, -0.13851929, 9.438034
1397952450636172583, -0.23320007, -0.162323, 9.5499115
1397952450643985083, -0.21177673, -0.12423706, 9.421371
1397952450651797583, -0.1736908, -0.11947632, 9.438034
1397952450659610083, -0.21891785, -0.15756226, 9.509445
1397952450667422583, -0.27604675, -0.15518188, 9.480881
1397952450675235083, -0.23796082, -0.10281372, 9.459457
1397952450683047583, -0.25938416, -0.109954834, 9.452316
1397952450690860083, -0.2546234, -0.18612671, 9.447556
1397952450698672583, -0.24272156, -0.15518188, 9.40947
1397952450706485083, -0.26652527, -0.10281372, 9.471359
1397952450714297583, -0.2308197, -0.10043335, 9.430893
1397952450722110083, -0.24034119, -0.10519409, 9.454697
1397952450729922583, -0.22843933, -0.14328003, 9.445175
1397952450737735083, -0.20463562, -0.15042114, 9.435654
1397952450745547583, -0.22843933, -0.08139038, 9.435654
1397952450753360083, -0.23320007, -0.11709595, 9.428513
1397952450761172583, -0.17845154, -0.11709595, 9.457077
1397952450768985083, -0.2641449, -0.15756226, 9.423752
1397952450776797583, -0.25700378, -0.13851929, 9.4785
1397952450784610083, -0.21653748, -0.13137817, 9.490402
1397952450792422583, -0.22605896, -0.13613892, 9.483261
1397952450800235083, -0.2808075, -0.112335205, 9.461838
1397952450808047583, -0.21177673, -0.09805298, 9.426132
1397952450815860083, -0.22843933, -0.11709595, 9.442795
1397952450823672583, -0.22605896, -0.109954834, 9.404709
1397952450831485083, -0.2474823, -0.15042114, 9.504684
1397952450839297583, -0.20225525, -0.13613892, 9.490402
1397952450847110083, -0.20939636, -0.14089966, 9.430893
1397952450854922583, -0.22367859, -0.11709595, 9.40947
1397952450862735083, -0.18797302, -0.14328003, 9.442795
1397952450870547583, -0.20463562, -0.13375854, 9.40947
1397952450878360083, -0.20225525, -0.1289978, 9.392807
1397952450886172583, -0.23796082, -0.08615112, 9.433273
1397952450893985083, -0.28556824, -0.112335205, 9.461838
1397952450901797583, -0.2546234, -0.10281372, 9.457077
1397952450909610083, -0.23320007, -0.10757446, 9.461838
1397952450917422583, -0.20225525, -0.15042114, 9.457077
1397952450925235083, -0.24034119, -0.13375854, 9.502304
1397952450933047583, -0.22367859, -0.1289978, 9.468979
1397952450940860083, -0.22367859, -0.10757446, 9.447556
1397952450948672583, -0.17845154, -0.13613892, 9.468979
1397952450956485083, -0.20225525, -0.11947632, 9.433273
1397952450964297583, -0.23320007, -0.114715576, 9.430893
1397952450972110083, -0.20939636, -0.11709595, 9.445175
1397952450979922583, -0.19511414, -0.090911865, 9.492783
1397952450987735083, -0.2308197, -0.10043335, 9.461838
1397952450995547583, -0.25700378, -0.088531494, 9.433273
1397952451003360083, -0.25938416, -0.112335205, 9.421371
1397952451011172583, -0.26890564, -0.109954834, 9.499924
1397952451018985083, -0.28556824, -0.12661743, 9.518967
1397952451026797583, -0.27604675, -0.08139038, 9.47374
1397952451034610083, -0.2546234, -0.13375854, 9.397568
1397952451042422583, -0.2474823, -0.12423706, 9.442795
1397952451050235083, -0.24986267, -0.114715576, 9.488022
1397952451058047583, -0.2141571, -0.12185669, 9.495163
1397952451065860083, -0.20225525, -0.11947632, 9.459457
1397952451073672583, -0.19273376, -0.10281372, 9.492783
1397952451081485083, -0.20225525, -0.13851929, 9.442795
1397952451089297583, -0.23558044, -0.14804077, 9.480881
1397952451097110083, -0.20463562, -0.13375854, 9.490402
1397952451104922583, -0.25700378, -0.12185669, 9.445175
1397952451112735083, -0.2641449, -0.10757446, 9.452316
1397952451120547583, -0.24986267, -0.112335205, 9.514206
1397952451128360083, -0.2974701, -0.07901001, 9.423752
1397952451136172583, -0.21891785, -0.14089966, 9.418991
1397952451143985083, -0.1974945, -0.13613892, 9.418991
1397952451151797583, -0.24034119, -0.15042114, 9.435654
1397952451159610083, -0.19511414, -0.1289978, 9.490402
1397952451167422583, -0.19987488, -0.13137817, 9.418991
1397952451175235083, -0.20939636, -0.12185669, 9.449936
1397952451183047583, -0.21653748, -0.17660522, 9.47612
1397952451190860083, -0.2546234, -0.1456604, 9.433273
1397952451198672583, -0.25224304, -0.13137817, 9.428513
1397952451206485083, -0.21653748, -0.13375854, 9.47374
1397952451214297583, -0.26890564, -0.162323, 9.47612
1397952451222110083, -0.24510193, -0.13375854, 9.378525
1397952451229922583, -0.21653748, -0.10519409, 9.430893
1397952451237735083, -0.25938416, -0.13137817, 9.438034
1397952451245547583, -0.23558044, -0.12423706, 9.461838
1397952451253360083, -0.22843933, -0.13851929, 9.480881
1397952451261172583, -0.27604675, -0.112335205, 9.4665985
1397952451268985083, -0.2141571, -0.11947632, 9.471359
1397952451276797583, -0.19987488, -0.13613892, 9.438034
1397952451284610083, -0.21891785, -0.114715576, 9.471359
1397952451292422583, -0.2141571, -0.13375854, 9.416611
1397952451300235083, -0.21891785, -0.13375854, 9.452316
1397952451308047583, -0.24510193, -0.12185669, 9.468979
1397952451315860083, -0.22605896, -0.1456604, 9.497543
1397952451323672583, -0.22129822, -0.15518188, 9.526108
1397952451331485083, -0.25938416, -0.12661743, 9.471359
1397952451339297583, -0.30223083, -0.11947632, 9.438034
1397952451347110083, -0.20225525, -0.112335205, 9.433273
1397952451354922583, -0.23320007, -0.10757446, 9.423752
1397952451362735083, -0.20701599, -0.114715576, 9.454697
1397952451370547583, -0.20701599, -0.112335205, 9.3832855
1397952451378360083, -0.17845154, -0.14089966, 9.47374
1397952451386172583, -0.23320007, -0.16708374, 9.459457
1397952451393985083, -0.23320007, -0.16946411, 9.464218
1397952451401797583, -0.24510193, -0.1289978, 9.430893
1397952451409610083, -0.26890564, -0.10757446, 9.488022
1397952451417422583, -0.20225525, -0.112335205, 9.504684
1397952451425235083, -0.1736908, -0.13137817, 9.447556
1397952451433047583, -0.23796082, -0.09567261, 9.404709
1397952451440860083, -0.24986267, -0.15280151, 9.440414
1397952451448672583, -0.23320007, -0.16708374, 9.464218
1397952451456485083, -0.24272156, -0.15280151, 9.528488
1397952451464297583, -0.1903534, -0.088531494, 9.138107
1397952451472110083, -0.2141571, -0.088531494, 9.47612
1397952451479922583, -0.24272156, -0.114715576, 9.428513
1397952451487735083, -0.20225525, -0.067108154, 9.518967
1397952451495547583, -0.23796082, -0.1289978, 9.578476
1397952451503360083, -0.24034119, -0.22897339, 9.664169
1397952451511172583, -0.2641449, -0.24801636, 9.430893
1397952451518985083, -0.25938416, -0.23373413, 9.464218
1397952451526797583, -0.27604675, -0.18850708, 9.371384
1397952451534610083, -0.26652527, -0.12661743, 9.390427
1397952451542422583, -0.24272156, -0.06472778, 9.457077
1397952451550235083, -0.22605896, 0.009063721, 9.480881
1397952451558047583, -0.25938416, -0.040924072, 9.426132
1397952451565860083, -0.17131042, -0.10519409, 9.271408
1397952451573672583, -0.1903534, -0.14804077, 9.430893
1397952451581485083, -0.20225525, -0.17422485, 9.449936
1397952451589297583, -0.25224304, -0.19802856, 9.576096
1397952451597110083, -0.24272156, -0.162323, 9.497543
1397952451604922583, -0.22605896, -0.13613892, 9.471359
1397952451612735083, -0.23796082, -0.09805298, 9.423752
1397952451620547583, -0.25224304, -0.14089966, 9.454697
1397952451628360083, -0.25224304, -0.12661743, 9.435654
1397952451636172583, -0.20701599, -0.026641846, 8.209763
1397952451643985083, -0.49266052, -0.34799194, 11.863632
1397952451651797583, -0.35697937, -0.17184448, 9.202377
1397952451659610083, -0.2141571, -0.162323, 9.6974945
1397952451667422583, -0.18559265, -0.12185669, 9.661789
1397952451675235083, -0.20701599, -0.15756226, 9.28093
1397952451683047583, -0.20463562, -0.16946411, 9.359482
1397952451690860083, -0.24272156, -0.16946411, 9.559433
1397952451698672583, -0.1903534, -0.17184448, 9.502304
1397952451706485083, -0.271286, -0.11709595, 9.438034
1397952451714297583, -0.29270935, -0.13851929, 9.426132
1397952451722110083, -0.23558044, -0.10519409, 9.523727
1397952451729922583, -0.22367859, -0.12423706, 9.54039
1397952451737735083, -0.25938416, -0.13375854, 9.4665985
1397952451745547583, -0.1974945, -0.109954834, 9.426132
1397952451753360083, -0.19511414, -0.1289978, 9.416611
