"fft1","fft2","fft3","fft4","fft5","fft6","fft7","fft8","fft9","fft10","fft11","fft12","fft13","fft14","fft15","fft16","fft17","fft18","fft19","fft20","fft21","fft22","fft23","fft24","fft25","fft26","fft27","fft28","fft29","fft30"
0.0308029284661281,0.00949202319984859,0.00392614804197706,0.00206445996349557,0.00139001001829495,0.0014843754698163,0.00258258307226322,0.005656458520225,0.00365602398746891,0.001668854223083,0.00158238506391351,0.00290752677187699,0.002775665412818,0.00176933398909236,0.0017629207736088,0.00164791085901081,0.00177120212402436,0.00416975739176851,0.0170939931603791,0.0201827085381342,0.0424502227373663,0.00689600761820638,0.00504845508101764,0.0163126145439443,0.0182087364394485,0.0123736390243242,0.0103311528366281,0.00393370521364485,0.00415568831178284,0.00812460755743303
0.00169015096224023,0.00155130148041274,0.00192877192625285,0.00240433910831862,0.00125086247104888,0.00104826619071844,0.00213510222825761,0.00481768354001707,0.00187874400196711,0.00119224158430912,0.00121946448824781,0.0012627652091929,0.0012097188191318,0.00176151438129229,0.00364541044788451,0.00250377379387054,0.00214282391393675,0.00350450308018382,0.00351935851429706,0.00469593474563903,0.0127714409382322,0.00280529148133865,0.00192426259422502,0.00366737272691457,0.00431375553717136,0.00383442315764766,0.00858351306892595,0.00678117759806469,0.00504249729372219,0.00664263948123212
0.00509720339958516,0.00395045663422872,0.00258562340059659,0.00115527401842126,0.00170157587770455,0.000981986691793279,0.00177050264731449,0.0039980758472159,0.00165625785727353,0.00209405648648003,0.00151012358060315,0.0017265489013505,0.0014704401301073,0.00200374313931691,0.000844948936641704,0.00136051048860884,0.0017611317584687,0.00228712545492323,0.0206148225560153,0.0146006594719497,0.029979712511994,0.0058919135294195,0.00421171685541603,0.0107924179032422,0.00764129835209703,0.00504236860197079,0.00427552318269626,0.00207053890118232,0.00234160193758823,0.00157025343251951
0.00446695780308759,0.00332187392734676,0.00201868968598307,0.00141186728698124,0.00123740687213624,0.00143005737007724,0.00222138778282584,0.00311628367956579,0.00194808730894954,0.00114482482011203,0.000985215807506654,0.00124204494764229,0.00184814459386146,0.0019059066822659,0.00152473704258966,0.00156415675934856,0.00231663273835707,0.00431615560260388,0.00757377650256679,0.0153016491311868,0.0177049299871536,0.00442458374504954,0.00198426046863055,0.00161717023983192,0.00213205412163603,0.00347581789082763,0.00320576007448794,0.00202623166615267,0.00154767141867469,0.00143939156034702
0.00158540260761855,0.00133582992893377,0.00104819307443441,0.000990242219031976,0.00103744906920141,0.0011523087288411,0.0019776290594335,0.00504083111855159,0.00195365088284184,0.00104590389910355,0.00101842965447127,0.00103101636450653,0.0011623828235666,0.00223879117992242,0.00199114519537826,0.000984561057475314,0.00113245251838894,0.00342200874819472,0.0106734515511951,0.0135819450451848,0.0165894013556032,0.00412428495565449,0.00328187578766392,0.00528177489272034,0.00462908430576885,0.00413308841949767,0.00449282334506397,0.00269176306599482,0.00197704949554825,0.00194376143880172
0.00467150920605464,0.00246391550069957,0.00173722882080633,0.00195196657816044,0.00115164922092495,0.000894707884929734,0.00218496341631139,0.00565031710669716,0.00200811200382804,0.00170074564500045,0.00110018396725195,0.000929857879849507,0.00125561421155772,0.0015540016710407,0.00234029452775713,0.00223237886814967,0.00166071541567594,0.0038360438850411,0.0204567787818931,0.0181237526484118,0.0343521496740249,0.00462049936634916,0.00440898961177523,0.011945693674943,0.0111394782233929,0.00710328049367802,0.00319407318170266,0.00236407134586661,0.00250225418510793,0.00248425036155437
0.00193825102982186,0.00130643796339695,0.000981491812858882,0.000974919049561003,0.00186890661914769,0.000689973984360891,0.00160935095494684,0.00357249366391487,0.00158517379108917,0.00171995304548714,0.00114053794884814,0.00160951642647436,0.000759939536428228,0.00151590277239471,0.0010760250392246,0.00140635211269039,0.00137623201003178,0.00205767680123524,0.0138424462861498,0.0119046808147318,0.0120688002438708,0.00386573814812983,0.00391598306802451,0.0063323786197908,0.00372576761280934,0.00401020482979148,0.00416894490838482,0.00217455026798257,0.0038726345405459,0.00166650987093425
0.0011704864899381,0.00132381248702239,0.00156935031066072,0.00141787871720712,0.00112550134713319,0.00112499632384824,0.00180587730357381,0.00249095704282624,0.00130261157297751,0.00103928086393203,0.00112514703458964,0.000761856278077902,0.000614783594388703,0.00101517416725445,0.00191343247992899,0.00113054148170643,0.00114212258110151,0.00319385396017559,0.0134102976251983,0.017941720201807,0.0244618991810969,0.00430748632864495,0.00330301331958592,0.00879883805965876,0.0123435882302327,0.00563567303399572,0.0044337733011144,0.0027681509728485,0.00192482883597275,0.00176420337765034
0.00225826677411015,0.00103347379840651,0.000717218667463293,0.000951038667680188,0.00091349509128164,0.000763400010153729,0.00138636809178319,0.00370936564872871,0.00160073511087498,0.00132423538156584,0.00158213979778202,0.00100815820834092,0.000878994972181432,0.00147477834080932,0.00148474219561313,0.000878271797331462,0.00101421125726129,0.00260554614766523,0.00853264505498587,0.0150795029108337,0.0246208725323238,0.004201840877632,0.00206963136543201,0.00220448961423779,0.00376480720243356,0.00508259084289861,0.00299796017973725,0.0018319761010302,0.0015424510094201,0.00152697504445635
0.00113877356058583,0.00152600688064205,0.00246048091902444,0.00414631541563315,0.00655605021859228,0.00277656559397656,0.00360297895848564,0.00606114975471186,0.00177688497202424,0.00166235668750886,0.00170088258541698,0.000856104235788249,0.000898007136000664,0.00259030346652625,0.0041995035164855,0.00227274628001846,0.00288011476217384,0.00863003318012166,0.0255327333805727,0.0217298180021173,0.042608402882895,0.00705494929977699,0.00579500329797608,0.0207260412562941,0.00423467755482955,0.00314411697703335,0.00832027248636587,0.00257545528510976,0.00126391956116092,0.00115639591231377
