mean, skewness, kurtosis, variance, min, max, rms, label
-0.4766092817475188,1.2150114741996707,8.65859777141158,0.008353616782841428,-0.769788606011673,4.9E-324,0.4852937504550488,6
-0.4799314618636331,-0.42803517374453776,4.561078664292591,0.0028855230635397985,-0.641728536995501,4.9E-324,0.4829282877924049,6
-0.46887745647833906,2.4260420349955765,17.37290469257026,0.009874125434112738,-0.6894848228226049,0.18267580092828517,0.47929134628919545,6
-0.4711732509096664,0.5552481322171603,6.852889433369247,0.006493995214262661,-0.7358106937928977,4.9E-324,0.47801488218155536,6
-0.4795696255376597,-0.11657756942110754,3.702548625412235,0.005154176394082008,-0.7110169603434855,4.9E-324,0.4849136027504416,6
-0.47646233991266845,1.16245728786246,10.112204737805694,0.008043973870547208,-0.7275433575583303,0.024429325588121387,0.4848302127813428,6
-0.47353340885349204,-0.8295516117752685,10.198662404064908,0.008764584103300823,-0.9474726837470193,4.9E-324,0.4826991541361028,6
-0.4688979451102699,2.0071160582195358,17.87118830872223,0.012858412991592101,-0.8696603885655474,0.27188650159470207,0.48241444414551427,6
-0.4761110376373765,-0.5211881324410651,9.746168355907608,0.009999017599767873,-0.9082659141666163,4.9E-324,0.48649844579392804,6
-0.4825947459879045,0.014266838619196967,8.057741335398104,0.00252409467529683,-0.6848403054215133,4.9E-324,0.48520282720778424,6
-0.47193443350304104,-0.07273455839799516,7.933729033227912,0.007199075240941354,-0.8517669963990375,4.9E-324,0.47950097472974695,6
-0.4775328709823136,-0.8299597962009607,9.031171907984017,0.008145297705225476,-0.9022547426394425,4.9E-324,0.4859865641906537,6
-0.47821914601260457,1.006982344413521,8.822690566172561,0.011089000415831817,-0.8336335644094319,4.39120781525304E-4,0.4896759663582201,6
-0.4824296465201903,-0.18674573795094926,3.2758708779915984,0.005663941049254044,-0.6990210340225254,4.9E-324,0.48826458492384034,6
-0.47411368921619007,0.5956549382599018,5.012181988277921,0.014296129785806449,-0.8097047008840814,4.9E-324,0.48895799419581293,6
-0.4851001311247326,-0.3008727825471276,3.8312114972423466,0.0027347503741615444,-0.6572107383809431,4.9E-324,0.4879107373192293,6
-0.466261801895066,0.2543875295761648,3.3018607830571285,0.005506369029331028,-0.6596498020477402,4.9E-324,0.47212968232866365,6
-0.46104750315774146,1.6156657815627453,10.881111791473485,0.01728100882309159,-0.8369104625378796,0.27065055304851704,0.4794223701404424,6
-0.47348142542695254,0.5823469885797646,7.543279792466019,0.01763422312269337,-0.8933362820592166,0.09310502660358111,0.49175083461752483,6
-0.47021440424683575,1.5156782195162564,11.408617005312175,0.014239028832386702,-0.7679239481889972,0.2102173257137725,0.4851191758667072,6
-0.4739569439660072,1.8387426179721942,15.593320763655395,0.015256241875766324,-0.8834819808569137,0.30107679865118264,0.4897871237684419,6
-0.4772628664357797,0.5231209615758414,7.178517811911525,0.006482852239504285,-0.7639560960530982,4.9E-324,0.48400691722123274,6
-0.4744327671790988,1.1441847831842056,8.564877673913418,0.012459370700016192,-0.7765518853149622,0.08331432464964728,0.4873867266075606,6
-0.48900793734064146,-1.0303813662071142,7.285825943849466,0.008972113093614937,-0.906175913137881,4.9E-324,0.49809725543889904,6
-0.48719970209949126,-0.039350275463214165,6.2403017341921965,0.006078566734378146,-0.7618434512492414,4.9E-324,0.49339853714843057,6
-0.4823369591736288,2.030025726498645,13.836006330197304,0.009360280482479015,-0.7531560778648725,0.09170467507230384,0.4919443288293317,6
-0.4839078087523376,2.2931268680318513,21.250425776235005,0.016040519788974705,-0.843466710510981,0.3910189921044953,0.5002072442103009,6
-0.4789351815843673,-0.4718978571523324,6.355404762852665,0.00652316090552494,-0.7987179123865946,4.9E-324,0.4856975077811042,6
-0.4903697092425706,0.17628886395661217,5.99479198337638,0.007695091082034899,-0.772091845257787,4.9E-324,0.4981541356093296,6
-0.4945560754053327,-0.44402224966460135,7.216017760217789,0.008452975627404696,-0.890262771230617,4.9E-324,0.5030295094204015,6
-0.48292814359859537,0.3745826371069652,5.079769157679376,0.0060413347212082465,-0.7186300240691992,4.9E-324,0.4891430533093501,6
-0.4819506610292278,-0.7086847176510236,5.411279835492574,0.008895212648336839,-0.8719477828760063,4.9E-324,0.49109230528979636,6
-0.4829330418122823,-0.9140913735956947,10.189654269951099,0.006532736914665313,-0.9208627144473205,4.9E-324,0.48964993596316236,6
-0.477820697844976,-0.3590870453281165,7.813371439093417,0.006583101439390195,-0.8662081956738863,4.9E-324,0.4846604179510122,6
-0.4835196511627928,1.6140866033882828,11.948345270771055,0.00863282238573445,-0.7975344658597372,0.04172304993433329,0.49236579435042344,6
-0.4830527117771231,-0.5947977502603773,6.261948046717412,0.007789555751135196,-0.8545148870342221,4.9E-324,0.49104936422560186,6
-0.49223861216988474,0.07529940175289107,4.800688782304999,0.005593212262276723,-0.7674180669576423,4.9E-324,0.49788760134513343,6
-0.49507839565459427,0.04875821550056155,6.915442109869437,0.00397494996428123,-0.7470519347403695,4.9E-324,0.4990767153536701,4
-0.471462826094597,-0.005162497807054822,4.586124193220819,0.0027015498280153335,-0.6622821975575128,4.9E-324,0.474319245041902,4
-0.4802944408289324,0.6334003968815755,3.6756871301333938,0.005216812886194824,-0.6063371131607127,4.9E-324,0.48569492768338823,4
-0.4671324659829365,-0.3952928070020945,3.8646605027933436,0.0029249192756384845,-0.6607313936367305,4.9E-324,0.4702527618748643,4
-0.4772807624718991,0.1063284944591583,5.324589104659377,0.005094373563705188,-0.6664273227433366,4.9E-324,0.4825881264489032,4
-0.4890112998204315,-1.1218792188217237,7.168697567082657,0.008879876743899595,-0.9128548886795738,4.9E-324,0.4980079598720963,4
-0.4886610370356457,-0.2568243298049959,3.4836771180635795,0.00522066964194248,-0.7190677174178823,4.9E-324,0.4939739656689361,4
-0.4633640390970273,0.4224301786683638,7.111521994295379,0.005252988851468401,-0.7358289155132418,4.9E-324,0.46899810402578357,4
-0.476672245821908,0.9813841979329317,9.401366301328428,0.008122390666427837,-0.7542329308093798,4.9E-324,0.4851173266368964,4
-0.48596083522885924,0.22502520674342963,3.5154434303549245,0.002557784675115103,-0.6034777675199265,4.9E-324,0.48858542554137396,4
-0.4741683955596091,-0.2412905947762836,8.345590285891658,0.009558832363425647,-0.8941746904326635,4.9E-324,0.48414305707197713,4
-0.4850861794048955,-0.42815953425095976,7.402123023746272,0.011428370115451187,-0.8755374068227706,4.9E-324,0.49672625415322036,4
-0.47540697478900673,0.2510311140954406,6.076839151226568,0.004183314200066768,-0.6551565539104249,4.9E-324,0.4797865211509197,4
-0.4686794158883276,-0.33036587398355194,6.483455826388165,0.008321004023480153,-0.835877526892089,4.9E-324,0.47747397719761037,4
-0.4685776164736137,0.9656717340573012,5.624430218778745,0.008243350131986585,-0.7015876000429486,4.9E-324,0.47729271185728334,4
-0.48240381565574864,-0.07250719310381672,7.7039944082649905,0.015159509736487227,-0.9183864993267203,0.04725608041437823,0.4978684074087377,4
-0.48227031482872645,0.0921336912975802,3.5447340732323607,0.005826948388195213,-0.736350420292128,4.9E-324,0.4882741084198444,4
-0.47549907472806124,-0.3416550198137343,5.1282425340520446,0.007665237505928348,-0.8005139395146834,4.9E-324,0.4834920967018702,4
-0.47976654642710065,-0.46841248075054764,6.611478522661948,0.007232397869682521,-0.8486106920343808,4.9E-324,0.4872456638496336,4
-0.4859473894067021,-0.07960688951974984,3.7012202093035422,0.0060407320523206175,-0.7189849139194013,4.9E-324,0.492123559000694,4
-0.4759603192890299,0.42207513311742106,6.3525288225236896,0.004971675637108034,-0.691036845985245,4.9E-324,0.4811547580299125,4
-0.4861859871655541,-0.9560816741050103,5.695916792131163,0.005499377913722341,-0.8116253672065881,4.9E-324,0.49180910120682664,4
-0.47850162320053935,0.6804667899502997,5.444445721538826,0.004123854707119642,-0.6767621316830521,4.9E-324,0.4827915265543405,4
-0.5023518227711588,-0.8197314951667707,9.762648286849963,0.010311510965905246,-0.9803862848904092,4.9E-324,0.5125123069814136,4
-0.4807722564251341,-1.0331462513729384,7.364960568702993,0.0067466639770844125,-0.8379590099648553,4.9E-324,0.4877382766660821,4
-0.46790338813694143,1.2601251001781024,11.183428646728999,0.011170623151427934,-0.8261009643743105,0.1168108433029893,0.4796917799811219,4
-0.4881695551578422,-0.5013998129691556,8.772371704112523,0.005159679912526522,-0.837685985813172,4.9E-324,0.49342597671335864,4
-0.488383961573717,-0.505826882756879,10.656343706954273,0.006582492972534418,-0.8979792530030952,4.9E-324,0.4950771524671406,4
-0.4893357360873628,-0.6760604185650836,8.6643562464293,0.0037742131357953257,-0.7875981819368025,4.9E-324,0.49317712411258124,4
-0.47440222187091646,2.900154014623413,19.61611027446488,0.0072923852973064305,-0.6415284318353489,0.10640071835659448,0.4820268181474645,4
-0.4778877815362792,-0.918467822314481,8.016567583704331,0.005333015770111404,-0.8441368584119555,4.9E-324,0.48343536022076183,4
-0.48240957316746647,0.15105742321154486,12.76880177519902,0.010350700593113353,-0.9746815581856527,0.05073739990394799,0.49302099030034263,4
-0.477502474212184,0.028377758812688236,4.26761575236117,0.005658257935716871,-0.6912740298651698,4.9E-324,0.48339101234350085,4
-0.4809371552720056,0.3780373149885403,7.614170597783508,0.006860969263336351,-0.7814808096627921,4.9E-324,0.4880179469901344,4
-0.4739949524182515,0.9496138873463147,5.38727194064272,0.003411573220532595,-0.6125924403122855,4.9E-324,0.4775801379229594,4
-0.46737110564065454,0.5462126908735581,7.085280439430852,0.00585061583756387,-0.7090229568359643,4.9E-324,0.47358881556190907,3
-0.4710285908985381,0.7289669134514927,11.909988177821212,0.005404518202570096,-0.7593048546323349,4.9E-324,0.4767310055434118,3
-0.4672174551623285,0.3838813281885208,6.059988272535853,0.003676123948960322,-0.674568547218108,4.9E-324,0.4711350914093778,3
-0.46988934834873347,-0.2784560100169611,11.02886676285769,0.008519904237113424,-0.9448328825230803,4.9E-324,0.4788694017461451,3
-0.4721736173490436,-0.24270149439727567,4.20324560440807,0.002487312072787079,-0.6491568210613234,4.9E-324,0.4748002074486362,3
-0.46964118409049876,0.00845270702131832,5.1845383493870765,0.006833200754222192,-0.7593319191934018,4.9E-324,0.4768606112357653,3
-0.4711153305726528,0.44436342265236495,5.740699574316415,0.007988089387560059,-0.7431514282090177,4.9E-324,0.47951824166358903,3
-0.4824818566103098,-0.108215177759149,3.325345259671379,0.005134137971567096,-0.6740972205138132,4.9E-324,0.48777338993604247,3
-0.46989307267568753,0.5655887184004246,8.229031795954155,0.005752107619140558,-0.7229626341823021,4.9E-324,0.4759743767974698,3
-0.4788533273414035,-0.5393666810409387,7.510482728834628,0.005316311807613269,-0.7868723479614737,4.9E-324,0.48437260545322636,3
-0.4732673902729107,-0.8088245688426678,9.33136062034559,0.00706083911457648,-0.8533070745069562,4.9E-324,0.48066918125703484,3
-0.46377459621934725,0.12691941614711477,7.053580362764541,0.010046775611527985,-0.8114132093553312,4.9E-324,0.47448250938253383,3
-0.4690449394825185,-0.22060515217532273,7.035799055815568,0.0041135136182597655,-0.7192264268569399,4.9E-324,0.4734096205955466,3
-0.4788349215967252,-0.6835272453817027,7.578762031638195,0.007386562990297342,-0.8851996388007137,4.9E-324,0.4864868396275887,3
-0.47022317443249434,-0.05153580120981764,5.562922511623429,0.006023934897538772,-0.7252588453551567,4.9E-324,0.47658553132770487,3
-0.4924900205518536,-0.5960340513379774,5.685501514202854,0.004868690017569498,-0.7751232471551255,4.9E-324,0.49740839393875774,3
-0.4730220596350273,2.1812605967205436,22.058217646056114,0.01229945867505316,-0.8779284922656387,0.29984660225730586,0.4858490790115966,3
-0.46977655579041805,1.3982825986407523,8.68633312652487,0.005688214250287554,-0.6615943969092513,4.9E-324,0.4757922094996884,3
-0.47379674646704645,-0.005025538881097254,3.3146091599477123,0.0034256409951631643,-0.6639992221007187,4.9E-324,0.4773981545397111,3
-0.471877723248242,0.3070500827670915,4.656348297411218,0.006546049279600656,-0.7713618820333092,4.9E-324,0.4787636525233981,3
-0.46608579408668527,0.5872992753883964,5.660315953691576,0.006547609874345685,-0.6719933842719783,4.9E-324,0.4730576892132309,3
-0.4841682303746703,0.12465186852410037,9.253469908309265,0.012200732598439151,-0.8847608792977795,0.06752489501566039,0.4966081029368923,3
-0.47943892766241814,0.42233163740662877,5.578551072247156,0.005768801122772772,-0.7223970651848237,4.9E-324,0.4854178473036013,3
-0.47555130024432246,0.8914400990523004,7.243574006274189,0.00933768525699811,-0.7702824326759306,4.9E-324,0.4852697439786083,3
-0.48639310719455203,-0.07394239962476544,6.185495588353833,0.007242304575937141,-0.7893437868379962,4.9E-324,0.4937818944658748,3
-0.48264546536691266,-0.7921575291220012,7.959795661893378,0.0035872893031432874,-0.7801013255069407,4.9E-324,0.486347545015277,3
-0.4864100827829697,-1.6645303095054589,10.98758686909602,0.0045426071953937495,-0.845868712245478,4.9E-324,0.4910574058379827,3
-0.4900808723943281,-0.5370890447654034,5.125469942611304,0.004874385139015818,-0.7631878139165718,4.9E-324,0.4950289351399589,3
-0.47266282709902974,-0.6160041651933845,10.06943624899167,0.004640415329972624,-0.8390759447068863,4.9E-324,0.47754639926526515,3
-0.479977638823505,0.16963101179390366,5.201836471026926,0.004003369163624302,-0.6871794098781923,4.9E-324,0.48413004754323147,3
-0.4730039272055416,1.3114897847259566,8.091847026194285,0.007231464748170723,-0.6957593429447382,4.9E-324,0.4805873280685167,3
-0.4709433691463601,1.622213945214062,12.708493569750964,0.008446841872922323,-0.6848314605196624,0.07140444164894966,0.4798275719629369,3
-0.47486930325498267,0.9313169807887919,6.72219948864453,0.006624685407401522,-0.6853923641706725,4.9E-324,0.4817940852493668,3
-0.482235302196645,1.638527882315488,9.834519973922312,0.0061830744537968736,-0.6432287361454705,4.9E-324,0.4886040944757692,3
-0.45726577674115165,0.009263465912957847,3.5423207378241512,0.003729296658384984,-0.6430721614405517,4.9E-324,0.46132557617920317,3
-0.46745252947362337,0.0018837370962450106,4.3185932231731075,0.00437335201636971,-0.669488747098395,4.9E-324,0.47210721168783104,3
-0.4726916314289021,-0.9791270753016698,7.659111941317509,0.0061637453057411355,-0.8512956148848208,4.9E-324,0.47916711461520195,3
-0.47915483548348203,0.8151686366139859,6.68366391676087,0.004494894790147955,-0.7055438051799356,4.9E-324,0.48382254097690675,3
-0.46801707977138157,0.7192201179060295,5.175006114304006,0.003301759527082219,-0.6037493121554061,4.9E-324,0.47153127837378306,3
-0.4731404106035046,-0.3204344004411945,3.792611858916854,0.003734802023173786,-0.6712284014209384,4.9E-324,0.47707090685686,3
-0.4620720684399731,1.905125706453215,11.061384595170933,0.007106364522484591,-0.7130072941414749,4.9E-324,0.46969879811947557,3
-0.4809055347192219,-0.1932680403953876,3.941724098915464,0.0050725361629339934,-0.6913096834525501,4.9E-324,0.48615087111565986,3
-0.4736072380173316,-1.7807200312899267,11.700081317920844,0.003935690151636079,-0.8447431142227426,4.9E-324,0.4777441847412076,3
-0.4864197443008665,0.6890260326937446,6.54685823747726,0.003976078129788085,-0.6934781880889229,4.9E-324,0.4904898019077545,3
-0.47022694453137326,0.5071053048596887,7.563787917018153,0.009016754293567117,-0.7876947028945782,4.9E-324,0.4797188068617682,3
-0.46369749916157366,1.1441094374362313,6.775544291563385,0.003949690758104975,-0.6065980111536557,4.9E-324,0.46793702726627906,3
-0.4735412704304673,0.878579779867882,10.408815287562367,0.006294828981016168,-0.7207034513268589,4.9E-324,0.48014181632296615,3
-0.4820616123842962,-0.8239877337405801,5.989411382557932,0.004210865575538484,-0.7465154517250223,4.9E-324,0.4864095637526939,3
-0.47372121298518655,1.022424583463105,9.43037468272995,0.00561311619446099,-0.7157991605593583,4.9E-324,0.4796091156625544,3
-0.4631782170475291,0.3764666757932676,4.5543043580060445,0.005772391083111419,-0.6859244927643857,4.9E-324,0.4693681410475571,3
-0.46638816677821066,-0.006065796508265017,5.094713041611065,0.005978723368982273,-0.7279207954037634,4.9E-324,0.4727543183089101,3
-0.47828361905183997,-0.2795090099304032,4.172855980708341,0.0036404158998794285,-0.6743211620600675,4.9E-324,0.482074305634728,3
-0.4776465268299222,0.8351045071981916,7.849310732055566,0.003134176618297395,-0.6293139333831306,4.9E-324,0.48091618938333214,3
-0.4687292533192029,0.9203417184713436,8.256095020954975,0.005212048698784026,-0.7142667397829694,4.9E-324,0.47425643023153785,3
-0.476739904225693,0.47746959000333333,10.216787049303758,0.0046621049336036955,-0.7769061840453642,4.9E-324,0.4816046524014556,3
-0.48667492357377745,-0.5150527001850022,10.734704090220635,0.005069911273744775,-0.8367176015136462,4.9E-324,0.4918560688954515,3
-0.48367338335917814,0.8975180213385774,8.762614337025935,0.007030737525842118,-0.7988599784325405,4.9E-324,0.4908876442689879,3
-0.4843942392532064,1.5189320752581434,14.601210154460418,0.010075202959195232,-0.8480996527005598,0.12000868103334383,0.4946847298844872,3
-0.47612664579067665,1.4402514834397668,12.0869108909552,0.010694851073286403,-0.8245290219037305,0.10377044050964734,0.4872283180452129,3
-0.47035843384754883,-0.39972937688776494,4.328912340199591,0.00390804566550947,-0.7042019536324862,4.9E-324,0.47449457526617556,3
-0.4770603567838193,-0.4995126862806006,5.913885104795828,0.005486541132330303,-0.7661021681850215,4.9E-324,0.48277647534551144,3
-0.47946256511360585,1.362678815604317,7.653435420017879,0.0025797208755322567,-0.5931902426201496,4.9E-324,0.4821452812388099,3
-0.47987713219918526,0.8278790810821197,9.1257888031246,0.005008735835090165,-0.7052132791606152,4.9E-324,0.4850678280846965,3
-0.48555921391022105,0.7378704275693513,10.058592339426736,0.0064751773463698975,-0.7306180164929827,4.9E-324,0.49218180336079237,3
-0.47224423055895276,0.14141066680009357,5.041116815606197,0.004778054899789338,-0.7263066213411182,4.9E-324,0.47727630173308094,3
-0.47956983320956836,0.44285148791387946,4.982135186383739,0.0027389859816029315,-0.6528033702569687,4.9E-324,0.48241705080382086,3
-0.47938620256826964,1.695483323031595,15.503446217512236,0.007675904085551678,-0.7833104625888403,0.06418769973223348,0.4873264155557113,3
-0.4738090527850024,1.1703927706750044,9.846563073220393,0.008997895004969272,-0.8160466181807049,0.0013592871318799382,0.48321104447848734,3
-0.47708474116825006,1.154280684556081,10.40700742970037,0.006710357450894862,-0.6940908989936556,4.9E-324,0.48406632573075264,3
-0.4808898313594212,-0.18819419845999666,6.056830459944313,0.004453194837992279,-0.7349855033226032,4.9E-324,0.4854979142518378,3
-0.47989444360866224,-1.0735562676629098,8.390489720715543,0.005137409153041235,-0.8418141590523867,4.9E-324,0.48521756579858977,3
-0.4780584047333572,0.7515400195844658,8.241895413687363,0.005357284875557736,-0.7196112153529999,4.9E-324,0.48362911741515296,3
-0.47635405415332494,0.5006602395504534,4.044978282279808,0.0060994002731503336,-0.6538485819034747,4.9E-324,0.48271377148519273,3
-0.47276839689384986,1.6649859485441365,11.090157667664093,0.005397847985258779,-0.6911552797665745,4.9E-324,0.478443105381235,3
-0.4746599790391847,0.3425329273380856,7.278863663452593,0.006389662655873534,-0.7083487261087651,4.9E-324,0.48134370085974226,4
-0.469077276445551,-1.1645023062017845,9.764127017054152,0.004157484676873355,-0.8101058972745765,4.9E-324,0.47348809483919385,4
-0.45896937827500656,0.5657315916414025,8.637489857672703,0.0066466559543225225,-0.7059359629527986,4.9E-324,0.4661539940282273,4
-0.4628256924806107,-0.02590228600833308,5.869656256936515,0.0038447341360994115,-0.7060036145329853,4.9E-324,0.4669607646861308,4
-0.46784073595149706,0.1768238630786821,9.398164467078196,0.01169478676320795,-0.9227288028961436,0.02321251550959147,0.4801767809659753,4
-0.47624350545512384,1.5160461895039894,10.469810372812223,0.008186925136490126,-0.7037450214174825,0.028335310009801162,0.4847626239972248,4
-0.4767605291976331,0.3712586659995697,5.1320359454767495,0.003959769484084498,-0.6795766690926204,4.9E-324,0.4808953853853163,4
-0.47029825272810705,0.27051198139802357,3.6589025139534463,0.0058059707443360925,-0.6634233552039657,4.9E-324,0.47643091552023187,4
-0.4742750883001234,2.261239285285004,17.48094995542277,0.005169432077097972,-0.6493002279244653,0.0012333368984087656,0.47969395603779275,4
-0.47300560963145316,-0.673332384881829,11.820742024621419,0.02033841350478121,-1.196496439598958,0.054671821555057676,0.49403716484451227,4
-0.4775085585977415,-0.6154864491345718,6.799495607816959,0.008506638225939112,-0.8900302605858759,4.9E-324,0.48633431069587485,4
-0.47132672761562644,0.4798952012157912,10.229282985864506,0.008671439908938212,-0.8543425215368501,6.351433547155949E-4,0.480437638069493,4
-0.47273008220196294,-0.21288468032551655,5.4480847406339965,0.0037719564310107184,-0.7172319326733501,4.9E-324,0.4767029337540156,4
-0.4653351929339706,2.7258862100216885,19.822530492648443,0.01875341959131656,-0.8742557311867483,0.45485610714431424,0.48506727510131215,4
-0.48669074944368,1.0424067161545227,9.501737260715602,0.0036852451695811796,-0.686690440279305,4.9E-324,0.49046216037899604,4
-0.4711955084808018,0.3592189756000986,3.9448970245354555,0.007805166028768631,-0.7122895944489187,4.9E-324,0.47940627159148635,4
-0.4685658392342436,0.5361016431450544,4.1274160136046705,0.011838128395855943,-0.7196004272329919,4.9E-324,0.4810323004675951,4
-0.47650207638459413,0.7437922817955633,8.759092520390594,0.015831744572593492,-0.9681986747780904,0.14712916313250624,0.4928346308564599,4
-0.4755307415414947,-0.37206564943984444,6.6140623371847935,0.005187678826443479,-0.7736924103164409,4.9E-324,0.4809544312899583,4
-0.4951127143374169,-0.9290389689241307,5.775624987010429,0.010822120745614821,-0.892319802800758,4.9E-324,0.5059236312371458,4
-0.4798593128023797,2.3747082507054267,16.23309651771761,0.008644070984324138,-0.6989462220261906,0.08847507265584298,0.4887832147972108,4
-0.47765326734656727,0.42096717971397135,6.681475107273886,0.011726783302442182,-0.8922138039033527,4.9E-324,0.489774873905648,4
-0.4718902555735808,1.3901379671347969,9.846676238913695,0.017419098111701108,-0.8864984084741536,0.15522572786855449,0.4899995014456653,4
-0.4753833890383086,-0.6494757536687149,6.789755684787218,0.0030905830236565503,-0.7219878831422228,4.9E-324,0.4786229722831999,4
-0.4821090950645467,1.1563897267955114,7.784333610763191,0.00526924980061054,-0.6882409799279507,4.9E-324,0.48754325894690254,4
