mean, skewness, kurtosis, variance, min, max, rms,"fft1","fft2","fft3","fft4","fft5","fft6","fft7","fft8","fft9","fft10","fft11","fft12","fft13","fft14","fft15"
-0.3429046127874825,-4.25351716070494,36.41446138399478,0.03093997577009254,-1.8079249585712223,0.20215221175373976,0.38538753124747804,0.0145494795880497,0.0263026916466945,0.0559059400475763,0.0691680818127334,0.0995521870115155,0.0529515485285958,0.0319066124987413,0.0190123186622516,0.0305474103168989,0.0153227164786502,0.0107499114902579,0.0120788152462493,0.00448294877685431,0.00570636148452874,0.104434503589514
-0.33996895325179716,0.9396418190618053,12.603180306066147,0.0076080734821373,-0.7170125969559358,0.16459781619587055,0.35098000321565326,0.00294098797542167,0.00297282579655571,0.00307089108112319,0.00324322873891544,0.00350462834418367,0.00387900108467015,0.00440335195503116,0.00513398438607495,0.00615531353153237,0.00758940397785043,0.00959471708510802,0.0123112879713146,0.0156439190823748,0.0188038165022873,0.0201860382611724
-0.3233822072652578,3.493124113729046,35.68244668572938,0.011621124735262445,-0.8146798512609994,0.5712657227435187,0.3408770697935145,0.00482989954394587,0.00554710502520535,0.00841295395482187,0.0151791852396776,0.0173544240267581,0.0102130579278928,0.00640677779178543,0.00527355282776779,0.00573055263071541,0.00826501302373461,0.0155927632556628,0.0270652896774246,0.021272583852487,0.0135723238484327,0.0114745245993157
-0.3305020893775879,1.6054092760195486,16.0938605880644,0.006596655433481441,-0.6479930714804922,0.21063705221121154,0.34033554988633263,0.0014029885267288,0.00147026941162241,0.00169248105860165,0.00213886495859077,0.00294789474595696,0.00431556913954821,0.00625168415206764,0.00800237817138138,0.00860462472519632,0.00847465306919004,0.00856399183477299,0.00939745341479063,0.0111886885333364,0.0135829530530738,0.0148692888897782
-0.35158952106998526,-4.715335947990491,41.73354226115067,0.013473544911395404,-1.385119169026014,0.023677512854066052,0.3702549611249211,0.0273743589653663,0.0320765132558035,0.0188402566988621,0.00919153856200204,0.0121168671804275,0.0396184619623062,0.0124671423669487,0.0111778500397852,0.0133484965506218,0.00525772952608219,0.00585790636412571,0.01068525596619,0.00459285257240603,0.00571763620466891,0.0314115813356263
-0.3312360193298611,3.1468231549512438,26.67137820761273,0.010948997089555056,-0.6458769236361093,0.4844634385693638,0.34737054796146316,0.0195906465957808,0.0169231457624278,0.0125264985396742,0.00956525080243922,0.00813216940465697,0.00782918427227866,0.00851022306046873,0.0102495028140342,0.012920031350663,0.0150278569391325,0.0142076012902513,0.0113907737747598,0.00896156678923228,0.00759341120445288,0.0071678149912589
