"fft1","fft2","fft3","fft4","fft5","fft6","fft7","fft8","fft9","fft10","fft11","fft12","fft13","fft14","fft15","fft16","fft17","fft18","fft19","fft20","fft21","fft22","fft23","fft24","fft25","fft26","fft27","fft28","fft29","fft30"
0.0214656784541915,0.014005318377468,0.0039831864612477,0.00252717507753681,0.00430030649348163,0.0094121837132349,0.00679260097220168,0.00802559344394904,0.00344710667282327,0.00163352851278265,0.00182619063417153,0.00300648715037279,0.00273957923109659,0.00381321839733128,0.0108130056906941,0.00302920064794499,0.00185387789811703,0.00331761379737097,0.0145308489120218,0.0295671473916852,0.11273242454056,0.00950139519041106,0.00382029787956579,0.00474685078600564,0.011748791397843,0.0191818446327282,0.022525582921374,0.00432807892959449,0.00138689146768199,0.000981808461652848
0.0172368056310176,0.0089464910766069,0.00320651673725328,0.0019578396497065,0.00188023563701049,0.0021771332069075,0.00386534836519802,0.0100382847403392,0.00240519374912619,0.00123539918843472,0.00138105436478636,0.00152404130909383,0.00134607357151746,0.00243731228820441,0.00830673780121854,0.00224387569067305,0.00158342320131424,0.00325359029129559,0.0113487623611685,0.020463126586079,0.0951161002939415,0.00619305125078032,0.00321200095379679,0.00529938628924158,0.0152666533478301,0.0124343187056899,0.00920635934848329,0.00338483654886505,0.00144256589747779,0.00109141680982735
0.003949288212931,0.0022228475353823,0.00170043361410258,0.00203204089708818,0.00132994798946282,0.000971739725806098,0.00168835879837453,0.00269377467072515,0.000889820206100691,0.00068035035569331,0.00113911684661799,0.00131775329813536,0.000987761281824089,0.00192254995219789,0.0072622375728729,0.00161441644720584,0.0012371524409858,0.00281977989009872,0.00843635710402538,0.0118261304658362,0.0520358042795509,0.00547010052237508,0.0029779116127198,0.00510536791391545,0.0123860399069803,0.0112739192539575,0.0116319523714603,0.00451525039447312,0.0019693509817197,0.00152244718239123
0.0018637286636731,0.00238977064806387,0.00246108825275532,0.00163712447716877,0.00156253344733652,0.00185588694871189,0.00250735808111207,0.00538472543730244,0.00328564969713383,0.0014112940406537,0.00141339491746539,0.00235660383910523,0.00244887222205962,0.00203827622871079,0.00197499347094101,0.00178928891015416,0.00220160607387699,0.00511906783564418,0.0138964570824896,0.0267629113319221,0.0612668796601337,0.011980819411215,0.00963047099714204,0.0249970568909892,0.0250680196049111,0.0160130326572134,0.00862910884199412,0.00329295802322066,0.00205020752329083,0.00184291601222754
0.000733874315812798,0.00112655619555702,0.00202213815918286,0.00138582666549783,0.00158376852265808,0.00335080917849245,0.00391371338438037,0.00435388051321888,0.00578054497579718,0.0022689994017238,0.00150705895340605,0.0017296622362723,0.00162195223882997,0.00218614729715422,0.00591579382505321,0.00267486853872363,0.00307284070231138,0.00616286313002175,0.00177880441771254,0.00215232193093868,0.0101576454269979,0.00294001049663242,0.0025440344029445,0.00527702649358532,0.00668321864243942,0.00637151455964583,0.00493199601030773,0.00785475737220374,0.00644738024684667,0.00349136584636436
0.00791729368462831,0.0118403508784344,0.00586792396304585,0.00270185916292781,0.00197327154382707,0.00132791342813806,0.00409095278190316,0.00983227512805201,0.00298356592462336,0.00198666638481619,0.00110523055423727,0.00197406547595706,0.0056832282670518,0.013862376504972,0.0272400992740867,0.00626822232993857,0.00394276257155381,0.0102939148492055,0.018171828294174,0.0272867641458675,0.10140407536535,0.0242648068350977,0.0163719316038844,0.0280133080336228,0.00615029983914099,0.00709763090446384,0.0351312805494044,0.00753377287112723,0.00315736112098826,0.0017269734343883
0.00946632684171511,0.00874656844878412,0.00515652991952843,0.00193163541587388,0.00149955034698303,0.000813902768509878,0.00236555532137527,0.00506690690824496,0.00176670383376186,0.00205627150467556,0.00218571334369012,0.00332769688927175,0.00216484961646255,0.00509807183250114,0.00835122877313462,0.00476917338348941,0.00180138763015011,0.00335280446726389,0.010501067039703,0.0141457035912923,0.0435523138197429,0.012964089264173,0.0128872159415296,0.0379525086130204,0.0138978230632657,0.00588193803675094,0.0163228091009756,0.00330390944095391,0.00166126125249667,0.00215673839015782
0.0095153321186559,0.00511379096631438,0.00247665976667857,0.00130055923470079,0.00170274803178477,0.000925637334530543,0.00250026111552444,0.00335902403251367,0.00144143547566454,0.00112096030241118,0.000779133272911156,0.00178961166161873,0.00170322700999287,0.00362346797587532,0.00309468319698622,0.00253822862445684,0.00144092863067272,0.0030672628319986,0.00658678644599968,0.00952700900510188,0.0368294370294577,0.00831579729139621,0.00199122057995821,0.00243853213951924,0.0106041522790805,0.00673581643820499,0.00979985082581528,0.00265715203540936,0.00267115968070984,0.00152677474603902
0.00415335440247921,0.00176291742394091,0.000931428374642383,0.00178776175905877,0.00191420059308566,0.000965024733325895,0.00351793103135141,0.00609541122797814,0.00198751033985652,0.00136200214715987,0.000922709458822113,0.00149662644829445,0.00268193351822517,0.00473967786684406,0.00664425272923896,0.00273856632339026,0.00304301178519183,0.00335160260528975,0.00438215249468547,0.0100306495628527,0.0243531679910186,0.00430638567453972,0.00364796300464489,0.00557138055102287,0.00239490188093147,0.00355945432697838,0.0102780518393919,0.0060905023664675,0.00474262421276137,0.00337049812095984
0.00655165683114941,0.00504494180384658,0.00322700200344109,0.0019694639168171,0.00151012405984925,0.00190341113100648,0.00346870737181106,0.00360973375299111,0.00222856382460897,0.00160324242812151,0.0016370584146759,0.00240276213720248,0.0036224354541982,0.00542609431053809,0.0067442820461972,0.00334688266061922,0.00290689830616232,0.00654664265857203,0.0168957743297273,0.025502602898639,0.0970614587821958,0.0100786341280646,0.00759161824999279,0.00796393422536316,0.00445867233910918,0.00655644204363515,0.015922515607106,0.00395262767960029,0.0033453864250608,0.00509270472232438
