"fft1","fft2","fft3","fft4","fft5","fft6","fft7","fft8","fft9","fft10","fft11","fft12","fft13","fft14","fft15","fft16","fft17","fft18","fft19","fft20","fft21","fft22","fft23","fft24","fft25","fft26","fft27","fft28","fft29","fft30"
0.00167309165773024,0.00114140956514445,0.00102610022050323,0.00203367766238216,0.00318406172159247,0.00197306399768709,0.00248473168481327,0.00332440888000162,0.00182890336177201,0.00138665786886785,0.00123334170839457,0.00102298264250845,0.00122885495271039,0.00212047041871271,0.00156523464923244,0.00105790139629561,0.00151901768591281,0.00570030527873472,0.0227264659396673,0.025941757657559,0.0569463314003729,0.00933157123092864,0.0063576721484697,0.0130365271677555,0.0157847427384027,0.00608336049547656,0.00349087808970945,0.00218220859699012,0.00149392078800386,0.00129859541855492
0.00108554817380281,0.00108842243081828,0.00133801752537506,0.00220016730273526,0.00251860204406699,0.00245213604527398,0.00616672519908579,0.0167410640367559,0.00222684437345148,0.00116595595584442,0.00111187894041131,0.00131990237867374,0.00192652865906287,0.00432855686919263,0.00481377043971448,0.00242523873882853,0.00235228127666227,0.00367518389135763,0.00488217654771437,0.00913125062146939,0.0240817080563807,0.00318895009424789,0.0015632349328985,0.00188486778696396,0.00353285895457622,0.0033911079126741,0.00327528460497763,0.00475579746109707,0.00333299741450337,0.00236243868543852
0.00258361312168596,0.00230427496390794,0.0013574339983404,0.000843174093018564,0.00326785163788286,0.0022846066022352,0.00316988603698205,0.00863537910797946,0.00162513961855248,0.00115379356865432,0.000904090984033027,0.00159363898673845,0.00246988783745309,0.00399678794124511,0.00298107936327625,0.00234526234613878,0.000985516744686989,0.00234396412170504,0.00802530058865911,0.00667855374307054,0.0205631957271299,0.00230973307518609,0.000824175737198642,0.00140256855915006,0.00394533955755508,0.00244386186733374,0.00395973505881871,0.00240895146567341,0.00308088570223418,0.0014107878340872
0.000638227320176318,0.000782733732034424,0.00111372459675089,0.000732247394896465,0.00223946167569343,0.00507703864401482,0.00429507972266581,0.0102087162586532,0.002078971526956,0.00150925053672302,0.00114297825091727,0.00377557427961483,0.00160804657414642,0.00210991014581645,0.0016284098524659,0.00165935372222307,0.00207929474870805,0.00303454311535969,0.0072979290553325,0.00580863203262164,0.0145821569230411,0.00318355959801098,0.00335757235050161,0.00876826250182606,0.0149313756894728,0.00732665541286404,0.00643965730790904,0.00465980869889892,0.0035813739582813,0.00232272647272292
0.00108661820117299,0.000736400361788679,0.000616192630128497,0.00112584538707868,0.00373855997747623,0.00300425648868546,0.00345838470852657,0.00773575248183975,0.00248587207863816,0.0015257012196578,0.00186881803398885,0.00163575856620426,0.00114749067447524,0.00139957001385995,0.00230554906626654,0.00189697665760759,0.00173456616007742,0.00316661920272431,0.00572940084663212,0.00484597148557512,0.00642474142328078,0.00526150189854878,0.00293787068059924,0.00351900724458261,0.00655212352427299,0.00384174366674019,0.00264214081285548,0.00308387103697768,0.00300544194904732,0.00255825785553584
0.000623459635066783,0.00122582161997767,0.00376871150059887,0.00172106037890637,0.00305709928900158,0.00607975413461913,0.00429822140876617,0.0145367346671905,0.00371277420201416,0.00238599000457869,0.00266443344034612,0.00141796230390415,0.00120526038020282,0.00187461782040675,0.00235896887487719,0.00114882456234148,0.000693970359542365,0.000972112031959647,0.00401803642660707,0.00328885572313666,0.00244878991605253,0.00228086636426372,0.00107981260352173,0.000958122027374595,0.00142870064661927,0.00198141158505519,0.00214181300920555,0.00170241805399205,0.0017622809471753,0.00228700268833676
0.00304169990002554,0.00291148943147624,0.00278806581552901,0.00195204292637263,0.00224787238731088,0.00504276224480804,0.00432081194917203,0.0100276251459813,0.00658467816177042,0.00198957864129078,0.00136210395601382,0.000956245080491252,0.000917820017285345,0.00107600894068535,0.0016016613527845,0.00381789095523356,0.00259168703231277,0.00239287155012527,0.0033835611637491,0.00471893266324918,0.014364969317943,0.00491836977777385,0.00720221931504564,0.00683429765854589,0.00250103038213152,0.00424084395362926,0.00922205616229362,0.0125238956835191,0.00409010130712486,0.00197362072763544
0.00142170648717669,0.00193197765432292,0.00123640653676539,0.000857152944028132,0.00141485744543905,0.00188520359881013,0.00264246395519042,0.0138942453978198,0.00195329802038892,0.00152802591569539,0.00240442558336024,0.00128007456271257,0.00129370473244318,0.00217311732979747,0.00163592075942231,0.00164724341109198,0.0013963165703796,0.00110902159198766,0.00237862107618229,0.00575541736501736,0.00240790677948366,0.00363366448870194,0.00648639023641006,0.00359825956274604,0.00435689703644145,0.00348912009987362,0.00191813250148283,0.00183254128770107,0.00256226596303292,0.00323456898919332
0.00142307320713175,0.000773195216326539,0.00149384281570122,0.000915953568355644,0.00151665946443402,0.00323788634986211,0.00223664088694978,0.00713867578038927,0.00163570847616069,0.00229040740296345,0.00113524298172456,0.00189226040831477,0.00131365535809135,0.00133606923864699,0.000995711177390462,0.0012858342282917,0.00221059897594314,0.00232027569674626,0.00419329890341844,0.00702427495609809,0.00900454892758544,0.0030092888097885,0.00374969558485972,0.00739412749980708,0.00907759363886692,0.00450162961214942,0.0034287172013451,0.00329827874607644,0.00263810177167039,0.00145792280962725
0.000979366342544563,0.000961124631259696,0.0010355283243414,0.00118900629213812,0.00115175246514309,0.00134164832712342,0.00320721611630853,0.00476611005843623,0.00154802317976306,0.00115709009094912,0.00151381157104412,0.00163293747258465,0.00141830727063163,0.00171715728323046,0.00191226412847443,0.00141460844816173,0.00142987530757533,0.00238109681688194,0.00406609861892776,0.0048304977754939,0.00455961377096945,0.00272603359094494,0.00236614935452722,0.00440228646083123,0.00417434326274479,0.0017104876486209,0.00153022237195408,0.00257556892298945,0.00288702953470543,0.00226148658055676
0.00110230927908495,0.00114078822459907,0.00183774393630234,0.00174201327365166,0.00223798199164339,0.00124357794687361,0.00352134184832088,0.00515795762985127,0.00136499164001556,0.00104994429645314,0.000950497045355201,0.00133304890128855,0.000800571608591668,0.00111496229169312,0.00130184033275796,0.00143847487504793,0.00103402718132155,0.00190331307147734,0.0106659986755034,0.00565262032235843,0.0164676665774926,0.00429600301890129,0.00306237224344499,0.00847561547707329,0.00735502067449911,0.00436779789317708,0.00201347426585623,0.00292936258515819,0.0053906999735844,0.00116269918072063
0.00147630138804237,0.000717821761940768,0.00145673541590858,0.000808524973872255,0.00108443061849906,0.00134953062222168,0.00200197145849547,0.00360110812382041,0.00102233019983388,0.00134809505726505,0.000777137056032469,0.00120313464345873,0.000503926861261228,0.000980916746729797,0.00122961507009412,0.000715716081376983,0.00108035813225938,0.00160958005610675,0.00422770102693068,0.00458842682493223,0.00788536205765463,0.00133328307516954,0.0015873533235221,0.00241464178364406,0.00184347851893619,0.00282745442223827,0.00418889426050619,0.00176766723562893,0.00167939088832538,0.00204923232414769
0.00173750903882961,0.00124641622445772,0.00121514172298112,0.000729722075484644,0.00124160259153926,0.00107316489280718,0.0023205233582527,0.00618238782684131,0.00223099104957615,0.00122570072781321,0.000787023479603077,0.00161415471420372,0.00134345984523795,0.00231343257323258,0.00129045069066782,0.00356683163235154,0.00114871791046439,0.00171403451257797,0.00574421269917748,0.00430003018124429,0.0128671023699222,0.00239934076578553,0.00112383584377622,0.00151814082327913,0.00619089529331537,0.0029317500259831,0.00214215936958316,0.00192088377380816,0.00257926605156748,0.00112112278900949
0.00123187934880383,0.000925064883264413,0.00145852468174426,0.000863704970160914,0.00156721421932819,0.00384624352303488,0.00422099540409826,0.0107048974200573,0.00249972823593686,0.00127127270842996,0.000811988024947238,0.00164919305015135,0.000848088814731291,0.00125564350599398,0.00257065807953244,0.00337988070983418,0.00197529670256792,0.00283807621535013,0.00949075044883597,0.0069661739567821,0.0129139528590845,0.00192764175799481,0.00182309846773434,0.00468342931228161,0.007259525422806,0.00999991991647732,0.00261357084677618,0.00251189793275731,0.00380389782760684,0.00130452361987695
0.00141826156570909,0.000678273962800835,0.0016870037646686,0.000363674134598541,0.00107418109574401,0.00121434968166742,0.00179434618570267,0.00502571561248237,0.0024222068699488,0.00152250381055429,0.00148763884385558,0.000937093657656478,0.0011402664575365,0.00142594668690465,0.00141197974726116,0.00122849156924589,0.0012369896715017,0.00191830662596403,0.00759591306295501,0.00351581627008645,0.00813524442674403,0.00145999222312454,0.00234582547831715,0.00676474209699911,0.00693482759362206,0.00273568257016549,0.00465237948410092,0.00278116190550291,0.00247805566103824,0.00104463202633351
0.00142433756425544,0.00143412044918024,0.00176890096394119,0.00195550225563361,0.00125768749985811,0.00127374961079338,0.00436687594011831,0.00890391570328398,0.00157908803690692,0.00126064419105737,0.00174006029515054,0.00145198652504165,0.00117394176648909,0.00149555381973042,0.0017365383252361,0.00151199647483906,0.00193358848380808,0.00369752155630053,0.0057707377553836,0.0116119544374294,0.0121366990716347,0.00358903127506992,0.00313439280083589,0.00825122178231931,0.00745904989248079,0.00311378966598687,0.00359137312350184,0.00370680512507018,0.00148416059557625,0.00102258790382687
