mean, skewness, kurtosis, variance, min, max, rms,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15, label
-0.398778423,-2.477205502,20.21234996,0.004813154,-0.967918893,4.9E-324,0.40476831,0.016808984,0.005428304,0.004572996,0.005802964,0.004345747,0.008134874,0.010462634,0.004363153,0.002603185,0.001485237,0.00184048,0.006234902,0.002806242,0.002151261,0.003350081,1
-0.395440079,2.754039387,33.61424131,0.005801586,-0.754805773,0.342564808,0.40270888,0.003432679,0.010266223,0.006124968,0.004611358,0.003508087,0.003532323,0.002702833,0.001486388,0.001775471,0.000846115,0.000640293,0.010169164,0.021048787,0.015323164,0.007459194,1
-0.39500771,-2.010760116,19.75359712,0.00542262,-0.913821348,4.9E-324,0.401813029,0.005652864,0.00705721,0.005130705,0.006097664,0.005545973,0.005252059,0.002561732,0.002288444,0.012422187,0.003047497,0.003204686,0.004584343,0.005030209,0.014551463,0.004868609,1
-0.402261963,-1.96691063,31.99253413,0.006838637,-1.139242333,0.174447561,0.41067423,0.007287126,0.011873608,0.007562629,0.006927244,0.005625301,0.023309979,0.005261013,0.005223318,0.003197946,0.010271077,0.006661338,0.005128017,0.002307588,0.008039465,0.002111452,1
-0.389868254,4.947805961,52.04624576,0.005777182,-0.724945683,0.364491231,0.397208306,0.006736172,0.004871599,0.002439219,0.007710119,0.006298328,0.009301779,0.003159935,0.001782249,0.002055991,0.00150442,0.005338246,0.002917458,0.016863383,0.011062481,0.013900585,1
-0.39698019,2.569906873,31.23059203,0.004531926,-0.761807565,0.207495341,0.402647734,0.001208167,0.006411855,0.001042416,0.006446469,0.000844146,0.003858599,0.002844694,0.003279688,0.002203008,0.012790334,0.019560425,0.008051871,0.001688552,0.002725903,0.003003099,1
-0.406615224,-0.491213242,33.62558658,0.005370709,-1.026092851,0.210501537,0.413166612,0.002136024,0.001500998,0.001119923,0.001546371,0.004104199,0.005935796,0.00556362,0.005914925,0.004987648,0.009228849,0.009238877,0.005064598,0.01116113,0.007548985,0.003571827,1
-0.398829628,-0.602229394,25.20066047,0.003335783,-0.897618919,0.031489871,0.402989895,0.001269463,0.002155004,0.001481945,0.001519157,0.001474722,0.004253545,0.001311274,0.003494856,0.002967429,0.001496751,0.002933403,0.003749341,0.012930265,0.009970189,0.001537158,1
-0.390114987,4.93330941,44.65596625,0.006979035,-0.613539869,0.417712718,0.398959569,0.019621705,0.014994012,0.008108313,0.003224159,0.003444833,0.005817175,0.002056317,0.001401574,0.004997926,0.004740175,0.00504945,0.012878131,0.002660298,0.019945737,0.004536351,1
-0.397546934,3.931628305,54.6934002,0.00428371,-0.871455885,0.319901123,0.402898592,0.003660267,0.003768051,0.004057416,0.004390643,0.004508934,0.004241574,0.003739932,0.003280415,0.00301816,0.003010034,0.003313476,0.004056169,0.005451703,0.00747532,0.008696278,1
-0.399900042,-1.652549818,20.7109346,0.004239813,-0.872025222,4.9E-324,0.405166455,0.001405542,0.002957922,0.002196372,0.003082395,0.003513421,0.005966017,0.002818567,0.004188339,0.001212286,0.00365865,0.005942961,0.005655504,0.008416546,0.006320189,0.002294255,1
-0.395096637,3.546535323,42.04565977,0.008234302,-0.754870621,0.528983186,0.405383343,0.003524743,0.002943106,0.00283786,0.00452934,0.011085851,0.027472722,0.014576865,0.007425844,0.01029204,0.013595672,0.004471769,0.003466175,0.006116592,0.006363336,0.004404777,1
-0.392917482,3.153894026,53.89899301,0.00602733,-1.0352116,0.440219823,0.400514017,0.009155392,0.003836423,0.002057027,0.002159755,0.003842181,0.005808647,0.004106627,0.00371202,0.005831115,0.011612891,0.00968064,0.00665959,0.006894695,0.009530481,0.011886771,1
-0.392721663,2.578017958,46.51397507,0.011090424,-1.19132077,0.665581154,0.406596518,0.010303066,0.005933447,0.002777476,0.006040495,0.009111813,0.014893082,0.006228377,0.003409085,0.013403823,0.008922768,0.012536717,0.014203211,0.019021138,0.027979893,0.018540377,1
-0.397512134,1.135567361,37.97274746,0.007610384,-1.13965339,0.323218695,0.406972088,0.003022922,0.004391795,0.005423264,0.002004012,0.007273385,0.011759043,0.001529216,0.001400938,0.001562516,0.009854369,0.00788559,0.013371095,0.015597498,0.026405537,0.003297712,1
-0.397953579,1.573362302,32.04645783,0.008063201,-1.055042675,0.383643197,0.40795864,0.002197065,0.00289603,0.003425736,0.009389775,0.008636623,0.012662857,0.004965679,0.00309342,0.007620259,0.00907242,0.013664608,0.004156834,0.007433103,0.02477162,0.007183817,1
-0.401646082,-2.111400309,20.263615,0.005595773,-0.971067016,4.9E-324,0.408552749,0.007559961,0.010755385,0.00452625,0.00615256,0.006239001,0.007421157,0.002204793,0.001116812,0.003027897,0.002512032,0.001839879,0.004217097,0.008233561,0.017256661,0.006046806,1
-0.403820716,-2.962195193,34.36442218,0.005109506,-1.139137517,4.9E-324,0.410098375,0.010374238,0.005735946,0.003122063,0.010213358,0.006593726,0.009315457,0.002649775,0.00131768,0.00582722,0.002031476,0.00213333,0.005286082,0.003098895,0.007882109,0.005800151,1
-0.405067628,-1.918204808,22.19732248,0.0038706,-0.916430136,4.9E-324,0.4098175,0.004207174,0.004146794,0.004102149,0.004326857,0.004987672,0.00582397,0.005624519,0.004165725,0.002892421,0.002234034,0.002040964,0.002246445,0.002978204,0.00444654,0.005598436,1
-0.404108035,-2.15866258,35.68288684,0.005015751,-1.072709796,0.155670596,0.410267054,0.013470505,0.007041723,0.003297613,0.002035638,0.005331357,0.010783317,0.003720028,0.00113672,0.001773793,0.002129879,0.001877037,0.012760819,0.003548568,0.010486543,0.006767957,1
-0.406358144,1.160433034,44.98740737,0.00868247,-1.109607161,0.522659602,0.416904559,0.004177268,0.002869402,0.00232892,0.003605683,0.005873745,0.003570793,0.002959319,0.004847259,0.009496276,0.007662461,0.007492535,0.014192643,0.028384387,0.020979567,0.016901872,1
-0.406731396,-3.408529939,35.25551602,0.005556786,-1.155623115,4.9E-324,0.413506003,0.005123315,0.00299857,0.005156582,0.002807785,0.00519181,0.011568378,0.004524841,0.001304295,0.004934318,0.007963436,0.009874293,0.007869734,0.001940996,0.01055425,0.002974656,1
-0.40734815,-1.323118941,27.43264089,0.005624227,-1.011918798,0.131513858,0.414194088,0.008816423,0.00410843,0.001976061,0.00160425,0.002243247,0.006334883,0.013861636,0.004832923,0.003579357,0.006279084,0.01791412,0.006867825,0.00334929,0.002930366,0.003064287,1
-0.399806389,4.172029197,48.4541985,0.005252614,-0.739651821,0.396914119,0.40632224,0.00337983,0.003766902,0.002447606,0.004890993,0.004509078,0.007269394,0.002086909,0.001847684,0.008880032,0.004973127,0.009010241,0.003525381,0.006771031,0.01304687,0.006145752,1
-0.410791027,-3.958047268,45.5625682,0.0073537,-1.29766916,0.10102871,0.419646242,0.010481871,0.008238035,0.005397773,0.004996591,0.001477277,0.014473293,0.003015337,0.006629068,0.02006662,0.019473644,0.003196922,0.003521199,0.00354182,0.010269595,0.004688771,1
-0.396299106,3.556434079,40.96528817,0.005920373,-0.904885977,0.37691797,0.403699585,0.009149524,0.007744735,0.00453637,0.001738135,0.003531649,0.00505479,0.002490347,0.001595774,0.002070972,0.011431417,0.005917148,0.013992379,0.003372215,0.02123522,0.003278476,1
-0.391581713,4.6447766,46.95059449,0.005692462,-0.598166734,0.412346539,0.398784026,0.010752486,0.006574666,0.003123046,0.00586236,0.009127225,0.00939973,0.002910628,0.001329961,0.002974673,0.00893822,0.006736404,0.002760121,0.002723687,0.012247798,0.007669168,1
-0.398684582,-1.46755313,27.1552427,0.00547674,-1.050635853,4.9E-324,0.405494927,0.001725056,0.001584501,0.001652744,0.002916258,0.009628106,0.005914245,0.002825678,0.00309209,0.007249062,0.01170118,0.005462404,0.004452669,0.006219836,0.009582611,0.010763111,1
-0.395268107,-2.198806079,29.94584844,0.005001339,-1.078410827,4.9E-324,0.401544787,0.002069509,0.003845966,0.002683275,0.004160093,0.005721127,0.010362861,0.002556962,0.001806338,0.009696666,0.004932186,0.005518305,0.003573437,0.00516497,0.010027458,0.006693605,1
-0.394525508,2.858549673,34.39028386,0.006573456,-0.857204337,0.329561547,0.402770198,0.011209498,0.007261542,0.003811123,0.001244233,0.00125493,0.019923798,0.00136584,0.002246889,0.005206599,0.006787758,0.005727015,0.017636769,0.014335433,0.037381524,0.001468131,1
-0.40310643,-2.407541678,22.36654981,0.004398005,-0.932271166,4.9E-324,0.408525151,0.003377418,0.004637052,0.005278345,0.005749733,0.005098143,0.011943399,0.001839841,0.001159974,0.004417773,0.002242211,0.002144816,0.006513826,0.00570896,0.006102988,0.003250524,1
-0.401924583,-2.133699435,19.16477113,0.004488205,-0.861821988,4.9E-324,0.407469723,0.009754821,0.00457892,0.003105374,0.012186823,0.002450537,0.001657768,0.002751174,0.001425234,0.002447484,0.004012454,0.002160697,0.004837253,0.004571634,0.005203698,0.027083861,1
-0.404984736,-2.863016847,26.47978978,0.004131379,-0.955658966,4.9E-324,0.410053674,0.010086617,0.003183287,0.002205797,0.014068066,0.005972891,0.003034773,0.00331044,0.001988049,0.003024652,0.001915873,0.002029365,0.003817253,0.010975413,0.002094894,0.001326121,1
-0.40210064,1.817940864,37.64142953,0.004594675,-0.877344488,0.298874916,0.407773957,0.000906028,0.004744499,0.001719804,0.000834542,0.002241311,0.003061575,0.002066102,0.000902685,0.003602755,0.002853468,0.005314643,0.008850192,0.017576392,0.021131622,0.002297204,1
-0.399210695,-2.277080647,40.26984384,0.004098983,-1.099358124,4.9E-324,0.404311961,0.003320922,0.003299079,0.003242486,0.003173871,0.003121183,0.003110992,0.003166787,0.003310925,0.003567625,0.003964132,0.004525264,0.005251639,0.006069653,0.006771787,0.007058143,1
-0.398727047,0.802421691,48.48018113,0.005298606,-0.999909952,0.355048633,0.405316992,0.002923147,0.002642662,0.002745464,0.004164886,0.005647606,0.005127219,0.005959093,0.006283532,0.004570139,0.005365545,0.011178874,0.006500163,0.003682512,0.005240401,0.011428125,1
-0.391637451,5.03079282,57.24472129,0.006058461,-0.739631344,0.472535122,0.399297326,0.004935119,0.002088488,0.004903464,0.003631143,0.007371732,0.012310063,0.011527341,0.004477312,0.007773375,0.009667597,0.006500503,0.009444531,0.000775593,0.006400855,0.001156591,1
-0.397259005,0.519821763,15.70929668,0.004390611,-0.75060222,4.9E-324,0.402747225,0.001839504,0.001538357,0.001529854,0.0032449,0.003699743,0.008247197,0.002282637,0.001088579,0.001893513,0.002276055,0.006838841,0.001830291,0.001445289,0.017374503,0.012111932,1
-0.395672219,1.644046624,35.45724024,0.006579904,-1.012905154,0.34402262,0.403901484,0.003418384,0.001829442,0.003171803,0.001980278,0.009688481,0.01616381,0.003250008,0.001683311,0.003957298,0.010502608,0.001903822,0.005028929,0.004819241,0.028326427,0.01971635,1
-0.404503453,-0.58405573,35.10430769,0.006018882,-1.078630321,0.245356811,0.411876104,0.002952024,0.002696329,0.001859493,0.001387868,0.000816218,0.007244317,0.002527915,0.005730188,0.007167988,0.012880741,0.004762407,0.004635718,0.017138324,0.01541683,0.00441141,1
-0.392173669,1.811027024,36.03062408,0.004922619,-0.823136329,0.328176127,0.398400308,0.001988883,0.002017966,0.002176205,0.002651738,0.003705156,0.005037959,0.004798325,0.003602021,0.003044234,0.003341663,0.00492132,0.008865486,0.011716692,0.009137768,0.007811192,1
-0.410124267,0.867234284,28.20438376,0.004038527,-0.890264395,0.159941282,0.415018604,0.003484934,0.001327571,0.001781212,0.003367984,0.00187834,0.001422863,0.001234888,0.003611112,0.00219162,0.007210802,0.010017845,0.002305792,0.009072386,0.007361502,0.002720224,4
-0.413635263,1.38086342,44.09251986,0.008560032,-0.996638019,0.593091979,0.4238563,0.00361713,0.008319529,0.005489288,0.005671837,0.006870466,0.003377504,0.009394845,0.005645955,0.003883763,0.016397974,0.014270924,0.007161125,0.018151071,0.008262045,0.003667817,4
-0.412849548,1.57822486,16.14812162,0.004260737,-0.674760903,0.082715364,0.417977854,0.001475861,0.003603228,0.002393229,0.006087978,0.001748426,0.000712184,0.001767667,0.001434506,0.001413803,0.006405671,0.006772652,0.003062018,0.006182027,0.009334023,0.002253913,4
-0.413277988,1.373197655,18.45801341,0.002411193,-0.641231117,0.039957422,0.41618492,0.000969808,0.001748025,0.001384662,0.002971885,0.002274343,0.001128915,0.001842686,0.00087541,0.001614959,0.003993757,0.003628306,0.001904993,0.002678971,0.004702369,0.001145635,4
-0.415697535,-2.661410204,36.07494859,0.002937043,-0.961598611,4.9E-324,0.41921532,0.001693908,0.001702316,0.001997305,0.002382247,0.002062767,0.001808851,0.00148394,0.001200393,0.001657854,0.005167707,0.005253322,0.004029915,0.008292104,0.00312499,0.001747644,4
-0.413544653,-0.151636374,22.87000239,0.002812739,-0.868799825,0.016097835,0.416931553,0.000724503,0.001144784,0.001334502,0.002305679,0.002218675,0.002594277,0.001108667,0.000760129,0.001637577,0.00275971,0.005008504,0.004637653,0.003847613,0.006307683,0.001980381,4
-0.415162455,0.211907698,19.59697675,0.002741741,-0.812139853,4.9E-324,0.418451436,0.001098331,0.00201118,0.001880343,0.003173242,0.002361457,0.00122483,0.000980555,0.00128473,0.00125123,0.00374224,0.004343209,0.004648508,0.004716224,0.004529942,0.001135332,4
-0.414642092,-0.192444595,12.75014469,0.002595889,-0.71207828,4.9E-324,0.417760642,0.000978316,0.001219637,0.002259582,0.001220397,0.001952247,0.001038024,0.001008685,0.001766386,0.001421635,0.005743899,0.003749359,0.00241528,0.004527149,0.005967632,0.001810031,4
-0.408904581,1.373709053,27.80104632,0.004492782,-0.874353506,0.1984002,0.414361845,0.001756216,0.004093321,0.00178736,0.004260332,0.003558454,0.002691088,0.004173503,0.003369417,0.001809111,0.004366819,0.007419185,0.005463502,0.009249626,0.005745613,0.001563208,4
-0.410603842,2.547737562,27.11026577,0.004683547,-0.722557679,0.265423151,0.416268017,0.001438407,0.01077271,0.002693294,0.012705233,0.002986455,0.001354297,0.003417542,0.001767483,0.00198428,0.004637575,0.005804841,0.005815475,0.003877528,0.009715287,0.001670134,4
-0.415431592,2.059550043,48.9064668,0.005184283,-1.021166207,0.399411203,0.421625059,0.000855022,0.00214844,0.001400577,0.002464624,0.002131878,0.000992001,0.00166289,0.009224226,0.003703726,0.008986845,0.008342331,0.004078669,0.012698673,0.009488814,0.001663112,4
-0.393676687,1.194384257,17.89408811,0.004722211,-0.7858414,0.057864,0.399629259,0.004170826,0.002101315,0.001931675,0.001798711,0.003896179,0.005928948,0.001856156,0.001479966,0.0048752,0.006790744,0.001695579,0.002484259,0.008133408,0.016449609,0.008327211,4
-0.392321387,3.698267594,54.58840949,0.00495108,-0.868068759,0.438980598,0.398581423,0.003785979,0.004569082,0.002096679,0.001160888,0.001559852,0.003309375,0.00139385,0.001184094,0.006016113,0.00767055,0.006988194,0.007428986,0.006596902,0.015894729,0.005813846,4
-0.398957539,-1.475624981,50.4330178,0.006159209,-1.30548248,0.157627038,0.406603403,0.007858828,0.002384088,0.005199857,0.006394895,0.008391105,0.009531475,0.006200412,0.003388875,0.004939981,0.001514681,0.003084854,0.007362368,0.008016152,0.024215766,0.003216684,4
-0.400081667,-4.041026387,54.52236784,0.008466324,-1.338494158,0.149735824,0.410526083,0.002358531,0.004717994,0.005224757,0.001234243,0.010238512,0.019544399,0.007530417,0.014592796,0.009195184,0.003356127,0.003345446,0.011940689,0.017496008,0.025813921,0.004144311,4
-0.399628596,-2.476927444,58.03057858,0.009886492,-1.400716131,0.53420235,0.411812465,0.003794059,0.004202013,0.00521737,0.002287134,0.001918738,0.005074727,0.003215333,0.002562495,0.00937949,0.016081355,0.012512633,0.018213321,0.031871198,0.019152084,0.008581873,4
-0.403318599,7.12525765,120.5721163,0.010703285,-0.948514914,1.142334489,0.416376246,0.001505734,0.004080733,0.001896546,0.00363584,0.003239032,0.02275344,0.010556053,0.012134759,0.007559035,0.013020824,0.022614805,0.012402363,0.007030467,0.010727693,0.010431779,4
-0.404392564,0.310818905,69.63364249,0.00706726,-1.188714147,0.652477883,0.413038262,0.007401538,0.005224774,0.001790304,0.002390701,0.001494745,0.006372956,0.012378673,0.004236709,0.002965663,0.007138324,0.014531945,0.01311991,0.008657957,0.016111339,0.003489925,4
-0.403935046,-4.215536256,35.80289857,0.007719568,-1.172635434,4.9E-324,0.413380079,0.03848705,0.012251201,0.006712412,0.007634258,0.00719638,0.00359978,0.002502774,0.003147132,0.007137995,0.007537288,0.003123748,0.00221004,0.002818779,0.007525132,0.046606991,4
-0.39382983,-1.06206002,29.09243263,0.01252479,-1.158957639,0.477361618,0.409422429,0.006458248,0.013586013,0.014777984,0.020642538,0.023082089,0.015663112,0.003169643,0.012215059,0.004110443,0.008619537,0.004437771,0.003678526,0.003904614,0.056119975,0.002535151,4
-0.388553462,2.15111552,24.37765111,0.004350738,-0.658055187,0.223948872,0.394112334,0.006441818,0.002992258,0.002194847,0.001293926,0.002629656,0.006548056,0.001833637,0.002886019,0.002618368,0.003643298,0.00418433,0.002928085,0.002707781,0.016297199,0.009384794,4
-0.394247123,1.402567666,40.18023619,0.006675938,-1.035378074,0.4307441,0.402624804,0.003129114,0.011806348,0.004670128,0.005614957,0.008105929,0.010637829,0.002900711,0.004242814,0.004040895,0.003462331,0.002962261,0.002732959,0.01685118,0.020612362,0.003263737,4
-0.395277085,-0.162983017,18.94931224,0.00390907,-0.911696587,0.009623598,0.40019126,0.001789953,0.00736807,0.001927269,0.003252856,0.002505126,0.001938387,0.002242083,0.003056017,0.002516855,0.003444157,0.002977352,0.002267897,0.006188742,0.018735652,0.00495767,4
-0.394499857,6.620779683,96.99772926,0.007486947,-0.787465165,0.851578043,0.403877561,0.009540735,0.005208381,0.002585263,0.005843104,0.001697142,0.004384169,0.005118387,0.005598075,0.008215218,0.016102689,0.013354791,0.009237241,0.00302632,0.004429079,0.051501136,4
-0.389657409,2.000140109,17.8286847,0.014957542,-0.897088034,0.373458858,0.408399851,0.025529928,0.014041879,0.005359269,0.004309841,0.010781269,0.012412358,0.003435183,0.00300663,0.006700008,0.02272363,0.022643406,0.018998359,0.014891153,0.023469036,0.098977331,4
-0.410260324,-2.06759135,16.55909452,0.007919131,-0.998962216,4.9E-324,0.419800744,0.019880673,0.013756534,0.007640334,0.005402086,0.006648008,0.012115543,0.003013312,0.002790806,0.005900175,0.003679135,0.008638138,0.004623178,0.003535513,0.019999837,0.016470883,4
-0.400996748,4.070098688,77.40653554,0.016896446,-1.555809034,1.208083164,0.421538655,0.008857105,0.00888095,0.004181175,0.001486773,0.001987632,0.037490031,0.003056658,0.002559382,0.007142748,0.010362109,0.02432789,0.040134995,0.054360879,0.043189941,0.022958648,4
-0.402847957,-3.790230322,47.28748239,0.00733764,-1.234709769,0.113197419,0.411854484,0.003384089,0.007528285,0.002101202,0.003400794,0.003297129,0.015606754,0.006280883,0.009985888,0.004359453,0.003720493,0.003998194,0.006464904,0.007475795,0.035040782,0.011789225,4
-0.402318258,-0.494064018,30.0946493,0.005983348,-0.992405143,0.277427872,0.409686867,0.005308685,0.002319059,0.004475453,0.009947604,0.01338137,0.018802688,0.002838009,0.003212335,0.002506727,0.006421985,0.004626948,0.003364455,0.00209926,0.017927082,0.001834901,4
-0.397752518,-2.732147683,32.15940252,0.006436109,-1.192319217,0.02466844,0.405762461,0.002031836,0.004367841,0.015269313,0.00559006,0.019666481,0.023151179,0.004308573,0.001414747,0.005061822,0.003745272,0.003807377,0.004758519,0.007911431,0.014662352,0.003260711,4
-0.392067108,0.756136363,30.42154331,0.008750513,-1.130620314,0.319050432,0.403072115,0.005107433,0.003145322,0.007001565,0.004516185,0.002959952,0.003683783,0.002816162,0.002355834,0.006679134,0.007266546,0.00320716,0.012783626,0.018214791,0.038807962,0.018639105,4
-0.406891911,-2.080935434,37.59775738,0.006944897,-1.143085238,0.184001569,0.415338325,0.006957036,0.001244168,0.004370351,0.003575653,0.00306393,0.01011845,0.003530151,0.001402661,0.003222313,0.011162558,0.018733564,0.020785733,0.005353136,0.021139107,0.003037262,4
-0.396945289,1.656239106,39.10649711,0.006923917,-0.932697273,0.464604632,0.405573027,0.002211843,0.011608022,0.003862338,0.00403694,0.000864402,0.007950574,0.002060498,0.001958209,0.007302128,0.00846026,0.012402473,0.006787642,0.009445927,0.029652587,0.007652605,4
-0.393484518,0.231509814,41.52502058,0.013688303,-1.456631401,0.59920207,0.410509889,0.005935413,0.003524894,0.002736219,0.009302099,0.002429808,0.019204772,0.004315172,0.001561781,0.007147785,0.003068814,0.01854795,0.077227251,0.041597519,0.062624068,0.008109165,4
-0.391207224,2.611391732,38.49460564,0.006801425,-0.91367291,0.415009993,0.399805599,0.008212911,0.005421264,0.001424868,0.002327285,0.002793494,0.006426625,0.001996456,0.001661214,0.009028698,0.00967206,0.007720851,0.011627084,0.010044002,0.016924437,0.012540412,4
-0.396541602,0.599011429,38.25862561,0.00761027,-1.082648864,0.459069008,0.406024029,0.001625945,0.003838052,0.002499289,0.008970398,0.037901975,0.016451052,0.007357102,0.002492037,0.003168856,0.005615444,0.005854202,0.005837231,0.003550886,0.020182081,0.002524043,4
-0.394959444,3.23990017,57.69940947,0.006641768,-0.98275679,0.577225868,0.403279965,0.006449003,0.004899856,0.00755991,0.008366772,0.005836083,0.009555688,0.004639861,0.002911551,0.001765418,0.001529864,0.002908589,0.004567317,0.009484102,0.022509024,0.00654644,4
-0.402030723,-5.051855734,48.46225205,0.005707436,-1.233302475,4.9E-324,0.409067401,0.016501575,0.016639624,0.002534817,0.001329553,0.002197758,0.009264461,0.005616517,0.00346838,0.003767736,0.005051665,0.00384302,0.00322766,0.00718524,0.007359908,0.003861684,4
-0.392148917,0.774705156,56.89894627,0.013239175,-1.535780475,0.777562128,0.408680741,0.009715757,0.01338477,0.015741886,0.018902358,0.016061053,0.032946627,0.011251072,0.008327683,0.002436776,0.004343715,0.005722587,0.010670118,0.011334037,0.046164967,0.005975667,4
-0.398008248,0.1656818,19.25676857,0.004713303,-0.810447661,0.10463009,0.40388596,0.001335868,0.001887307,0.004233814,0.00480021,0.004425575,0.004102536,0.002172059,0.001605248,0.002191085,0.003334546,0.002698697,0.003068373,0.009197636,0.017820545,0.009208439,4
-0.397294525,1.643417128,34.19000813,0.00468799,-0.856731804,0.288795078,0.403151248,0.001538825,0.001758574,0.002692126,0.005932835,0.015070213,0.009485022,0.004111922,0.002571982,0.002160068,0.002264861,0.002797337,0.003750867,0.004825774,0.005454546,0.005598055,4
-0.398541285,-0.671815648,49.0170558,0.010117679,-1.412380633,0.499474817,0.411038727,0.00303921,0.007041348,0.010675068,0.020912417,0.005614591,0.008323853,0.006593501,0.001692434,0.005386316,0.007817593,0.004794464,0.026692468,0.015140365,0.014791034,0.005842177,4
-0.39665183,0.247791963,20.51525092,0.006480229,-0.982244359,0.151468246,0.404738068,0.004330323,0.001653712,0.001564598,0.005415476,0.012474255,0.00745657,0.002762438,0.002643179,0.003107996,0.001932394,0.002834934,0.011433217,0.016488179,0.015197643,0.012302352,4
