"fft1","fft2","fft3","fft4","fft5","fft6","fft7","fft8","fft9","fft10","fft11","fft12","fft13","fft14","fft15","fft16","fft17","fft18","fft19","fft20","fft21","fft22","fft23","fft24","fft25","fft26","fft27","fft28","fft29","fft30"
0.00208787446063697,0.0027786431775301,0.00883709023738292,0.00174568339408078,0.00198728194776089,0.00202813934162326,0.00449377678013589,0.0119863976820992,0.00718260147813744,0.00183057426201418,0.00106010553290111,0.00131941502190601,0.000882513287243467,0.00181924575064978,0.00462373862570467,0.0034078534867813,0.00131737535249039,0.00241222742519631,0.0118775071963371,0.00960218178279321,0.021134333318797,0.00480583028396591,0.00320846252752977,0.00928738064635429,0.0106215737983748,0.0120380069694851,0.00224323093564553,0.00205372600720968,0.0118743972652593,0.00181324991894288
0.00574347947542826,0.00270128345316028,0.0030476761252324,0.00152019951944649,0.00181956951710798,0.00202274647796941,0.00319787737665075,0.0065100950862238,0.0043413160985245,0.00207384318062672,0.00113176432672311,0.00136061348589912,0.00180303736374005,0.00352425470468617,0.00127872543435866,0.00179864630759869,0.0026317280119108,0.0039957020864035,0.00656160483433422,0.00882350573707664,0.0196308803971071,0.0033423986426551,0.00268296735753136,0.00853967012634482,0.0119412583168605,0.0129519850435304,0.00302364883087012,0.00291300967264037,0.00852521010640487,0.00176935699670623
0.0084452159884842,0.00226427205980038,0.00334496235277946,0.00121112339652494,0.00176972161921819,0.000839303285261285,0.00142561450934224,0.00422044540767299,0.00258565193780409,0.000937596968565867,0.000841123103613005,0.00129949481727862,0.00111226725170719,0.00248956515867794,0.00264825340845348,0.0018068456283395,0.000694880590217647,0.00175308132172989,0.0123922598223466,0.0131446356627436,0.022060335343181,0.00472129647788004,0.00272637421244476,0.00254601508162731,0.00372898023691094,0.00393520357922417,0.00175487910772576,0.00213390098280266,0.00263069803968192,0.00300720720274515
0.00310247386623713,0.0013892721629711,0.00162971137263125,0.00109563368495622,0.00240528114539924,0.00132180095920838,0.00177693966327948,0.00358128665931366,0.00216476757772353,0.00185247728852288,0.000761325655006828,0.00143989568590807,0.00104125890241928,0.00192244491175149,0.00378561673609448,0.00272918388635354,0.00145413566141094,0.00201946267464029,0.00424338559349091,0.00571292849457029,0.00767526816563556,0.00305483880514491,0.00122513170802154,0.00155425529447557,0.00504189560191972,0.00438567454751463,0.0033065120276246,0.00339492743886308,0.00695157481005536,0.00158707490090578
0.00248341329544881,0.00195713219447285,0.00131548831806805,0.00102370101850377,0.000989297458069587,0.00119491857903802,0.00176724411479188,0.00276239753807206,0.00302591148047675,0.00219587262619828,0.00159625327876393,0.00137843776898356,0.00141915076086153,0.00165733883236057,0.0019964743640576,0.00222197147188648,0.00225159568437021,0.00229484015440285,0.00259659666467573,0.00338749772115648,0.0048001823068966,0.00583293423021361,0.00498555931509865,0.00369126478134579,0.00297638421151984,0.00279037066846407,0.00303146001806156,0.00368837639102178,0.00462479493607795,0.00514879732516154
0.00074198766181214,0.00163858766060429,0.00307399265861407,0.00120645151048769,0.00180400638771456,0.00250517988843921,0.00290156098279604,0.0111797756065469,0.00567756490094588,0.00680406923412799,0.00463429367768726,0.00183630807002781,0.00152175846790214,0.00134467044815778,0.00155270932356967,0.00230503589686893,0.00171555098586693,0.00129874056470711,0.0016968813008634,0.00531722461115933,0.00769982447603335,0.00394053510028362,0.00933699142621329,0.00497872017934781,0.00307329825960137,0.00681948791498975,0.00338841257656826,0.00207830906572134,0.00308387189047285,0.00463432813930347
0.00160442270044138,0.00172093043844059,0.00122050309724271,0.000944410778311695,0.00137518517630514,0.00165073821044195,0.00130260636644077,0.00233744552149062,0.00298537150947012,0.0012116300815881,0.00135220939401796,0.00265834651191836,0.00171389019123923,0.00160489562845032,0.00285448479636321,0.00207371294283602,0.00158541463210617,0.0023021587071405,0.00374142112527207,0.00672292584500149,0.00620294375621504,0.00261072414595268,0.00291959221744366,0.00793352314184535,0.00611026346232664,0.00578369410354402,0.00781030503538887,0.00331818886417521,0.00275612702726665,0.00348288427378374
0.00241099760352592,0.00196520914173823,0.00139889492923859,0.00115590831185955,0.00119816397244375,0.00156299474672023,0.00235738477842608,0.0029042917365942,0.002227332757565,0.00154550423580886,0.00127440348264659,0.0013067173625694,0.00162398324118056,0.00221228336372137,0.00263512884263047,0.00241661915142274,0.00207487838285614,0.00202497778694718,0.00239347467193112,0.00335350309078646,0.00481298439746109,0.00544150957590867,0.00489173404850357,0.0045250483922784,0.00477455242750189,0.00522023987290089,0.00481357324361365,0.0036947852199813,0.00289022655631978,0.00263356880219861
0.00140024578207776,0.00113344762219599,0.00110745346554389,0.00169099176221962,0.00159215229567139,0.00115239699349287,0.00171049529112374,0.00419112750028152,0.00192385786982412,0.00115647213429441,0.0012411339286105,0.00123298488254325,0.00114732036900982,0.00188092510308884,0.00529578959285247,0.00298804206756295,0.00196923673927565,0.00293306130701866,0.00649321643013154,0.0142031290564857,0.0344761724117691,0.00434621142210008,0.0018902825245516,0.00218388198950257,0.00527540994359765,0.00518383155219733,0.00317877520710782,0.00350758838534168,0.00393311854908488,0.00363518311439477
0.00371385829861208,0.00242980741139347,0.00208030380136698,0.00121900033245948,0.00144023827679003,0.000956717567747482,0.00191413439074937,0.00514499290513693,0.00164806036080017,0.00135931447398148,0.00119715659679166,0.00184913094138348,0.00124084224452692,0.00373257657800184,0.00687234290935897,0.00675845176782324,0.00184550061573797,0.00241041644253332,0.0123090963131345,0.0119788939329607,0.0371378686903155,0.0057290652785532,0.00308110085830518,0.0024376479566146,0.00267980012295882,0.00370473339703415,0.0030868262130175,0.00339321025550983,0.00612369241758346,0.00200803216267739
