timestamp, gforce
0,2.7718934032866454
7812,1.385002241840482
11718,2.1007962398416886
15625,0.16461261238626612
23437,-3.1869796525508622
27343,0.8128823850491269
35156,1.0601145176646707
42968,0.26838165711166795
46875,-1.30179612433826
50781,-1.2959791384759605
58593,0.006477139884109917
62500,0.266234471910618
66406,-0.07864403278713894
70312,-0.7990944337486603
78125,-0.7000522272225691
82031,-0.05212119439995355
93750,-0.349204991265772
97656,-0.5616636573238942
101562,-0.467708068062187
105468,-0.31659917723604636
113281,-0.25202726817678034
117187,-0.3989242078769699
121093,-0.3974258148968062
128906,-0.35640280055718776
132812,-0.3777840097991909
136718,-0.2645308389268113
140625,-0.39895116616649595
148437,-0.38401420136216835
152343,-0.3872448291877699
156250,-0.3282309970157833
167968,-0.3658412325699647
171875,-0.3306768546122889
175781,-0.3992595384366009
187500,-0.38325058015035474
191406,-0.37076361110449696
199218,-0.3300785629134815
203125,-0.33302057545472863
207031,-0.3881680208933922
210937,-0.3773586100124664
218750,-0.29670758597452895
222656,-0.3541650149587685
226562,-0.3947971923312821
234375,-0.3688694252306295
238281,-0.3444733132292406
242187,-0.34711954201488027
246093,-0.3858967724509377
250000,-0.3732641404245687
253906,-0.3297385074690151
261718,-0.34260657861984534
265625,-0.3626127126366434
269531,-0.3110390582609295
273437,-0.30819552946666384
281250,-0.4232266601769883
289062,-0.32883162386105624
292968,-0.38760433000830297
296875,-0.35009760170084725
300781,-0.3594598413218506
308593,-0.2620455595328721
312500,-0.3807282069361033
316406,-0.42733184271492775
324218,-0.39006169642488864
328125,-0.3663767936220257
332031,-0.3404748661705437
335937,-0.34701590779727276
343750,-0.34724502912504995
347656,-0.3424524410591232
359375,-0.39040197108158026
363281,-0.4133800845490434
367187,-0.3683778474799624
371093,-0.34731408938010233
378906,-0.3612210040249426
382812,-0.39183457246557474
386718,-0.34461501230826386
394531,-0.35133971895973737
398437,-0.39551673425192924
402343,-0.350020189446429
406250,-0.37471118783203217
414062,-0.3753100423044078
417968,-0.392674287690685
421875,-0.36897506522625356
429687,-0.43507437331190246
433593,-0.3896806488075164
437500,-0.44945470313608205
441406,-0.3490239302429483
449218,-0.361374913288909
453125,-0.3440142589052133
457031,-0.4016697463637655
460937,-0.4023331327785584
464843,-0.38114986686537833
472656,-0.3725939881907401
476562,-0.32305507447558135
484375,-0.36291883323620056
488281,-0.3471462376374106
492187,-0.3562579586016543
500000,-0.3778467858681527
503906,-0.3275067167570107
507812,-0.3656248513830658
511718,-0.38724056980706933
519531,-0.3985249679038443
523437,-0.4308003063808137
527343,-0.39728345587556646
531250,-0.3616485103911593
539062,-0.33440057325673855
542968,-0.3514630846518223
546875,-0.380068559229894
554687,-0.3298693276354374
558593,-0.3422412402980708
566406,-0.36052776655195906
574218,-0.3783748335905539
578125,-0.3264075673062852
582031,-0.36590865977888853
589843,-0.3213740123443021
593750,-0.2714905258082805
597656,-0.3695977588297765
601562,-0.36698252991320146
609375,-0.3226968252294302
613281,-0.3547214188397021
617187,-0.3016456231854683
625000,-0.40555370671189905
628906,-0.38959168386999465
632812,-0.38087564355852876
644531,-0.3967075971206242
648437,-0.32299510387109365
652343,-0.3791625738428124
660156,-0.4007910393568199
664062,-0.3756139728311165
667968,-0.36129257649185753
679687,-0.4022918294361002
683593,-0.3804306250854328
687500,-0.3918466741984066
695312,-0.3637068918029094
699218,-0.3611161159034886
703125,-0.349321791185643
707031,-0.3157688949564701
714843,-0.3573883637340458
718750,-0.40112043322264945
722656,-0.36402237692184514
730468,-0.37717702384981244
734375,-0.368759085348632
738281,-0.308188423261047
742187,-0.4265086818045898
753906,-0.3589571812347998
757812,-0.3234048949406034
765625,-0.346821835076927
769531,-0.34327875964479837
773437,-0.3639399363310467
777343,-0.3918723743772201
789062,-0.35688489523423605
792968,-0.38726528997331755
800781,-0.3653583172692283
804687,-0.3423715847643525
808593,-0.3733479134050217
812500,-0.3428457522863191
820312,-0.35383843949651883
824218,-0.394485089174303
828125,-0.36841123518362906
832031,-0.3873058951894066
835937,-0.3710588718048591
843750,-0.3497396223154947
847656,-0.34752648573313927
855468,-0.3731836013554286
859375,-0.32086250296222474
863281,-0.3207910859256433
867187,-0.32064760308955265
875000,-0.3848336016316729
878906,-0.4187300155172302
882812,-0.3629468883391791
886718,-0.39335930319380275
890625,-0.3435961394697138
898437,-0.38291895940132115
902343,-0.3191368733307183
910156,-0.3771673978914798
914062,-0.3332042705272702
917968,-0.39929066219093023
925781,-0.3719471773688543
929687,-0.39207939287700455
933593,-0.3162960607945262
937500,-0.3756516904425169
945312,-0.35121395872896244
949218,-0.3042354379789476
953125,-0.3441707469498123
960937,-0.38039600830841636
964843,-0.35083324347115585
968750,-0.3954671156539966
972656,-0.41132178976485
980468,-0.38550593870634486
984375,-0.34038451829438543
996093,-0.3357925339702561
1000000,-0.34401231378479125
1003906,-0.4275714340533501
1007812,-0.3461403829680716
1015625,-0.3592574152718342
1019531,-0.3661240088704556
1023437,-0.3628113926102774
1027343,-0.3502741848805222
1035156,-0.2926866515915787
1039062,-0.29679921811818843
1042968,-0.38505841637106286
1054687,-0.4243192116176715
1058593,-0.3982737471451365
1066406,-0.4535328930223752
1070312,-1.3810660250090265
1074218,-0.6592813185777615
1078125,-0.9495812393875909
1085937,-0.36680237962609574
1089843,0.09884383308641098
1093750,-0.4864827436064001
1101562,-0.18601032637956472
1105468,-0.13265219527699124
1109375,-0.11933471723867761
1113281,-0.3807237649597095
1121093,-0.1571828670911266
1125000,-0.35489146581252307
1128906,-0.4318810666064756
1136718,-0.24073162882157106
1140625,-0.6188735652238577
1144531,-0.41678950756396027
1148437,-0.34705001889235554
1152343,-0.306483689140741
1156250,-0.5275548034034685
1164062,-0.26384314685146215
1171875,-0.40717994246525535
1175781,-0.33475974844158607
1179687,-0.3224990499796849
1183593,-0.22987610137897363
1191406,-0.25574596430006125
1195312,-0.35489683231976876
1199218,-0.2951557104668172
1203125,-0.3958487442112908
1210937,-0.24988465477600919
1214843,-0.31490180936979506
1218750,-0.234279451822486
1226562,-0.4061793851668156
1230468,-0.28213442497755103
1234375,-0.24358164362749868
1238281,-0.41811432694788664
