timestamp, gforce
0,-0.3598677430641004
7813,-0.3437620430567012
15625,-0.32248928906997953
23438,-0.32743538702067454
31250,-0.31286969837109524
39063,-0.32934192731529244
46875,-0.34185115900621454
54688,-0.2849252150251651
62500,-0.35308436910743524
70313,-0.33331557243111654
78125,-0.2938072762203081
93750,-0.345253703646895
101563,-0.28970313245841695
109375,-0.33176084447326204
117188,-0.37266577615376484
125000,-0.32070631231634295
132813,-0.3105970133568672
140625,-0.3086118407507179
148438,-0.34382462805740666
156250,-0.2883744842718272
164063,-0.31705279647273166
179688,-0.30965024654781637
187500,-0.3574935983844778
195313,-0.3552917852651838
203125,-0.3458399866012467
210938,-0.3082589601406003
218750,-0.3654208606836544
226563,-0.4888421627140147
234375,-0.10011448980900006
242188,-0.4683893300214166
250000,0.21063705221121154
257813,-0.6479930714804922
265625,-0.3667295882865922
273438,-0.20149582890026707
281250,-0.22930987596456553
289063,-0.44222991200108197
296875,-0.2521579023849796
304688,-0.32967128379592125
312500,-0.18661297834664303
320313,-0.5190572454953486
328125,-0.16765455260108553
335938,-0.3124635243068017
343750,-0.36130614407076855
351563,-0.13025152561926134
359375,-0.49429508942627365
367188,-0.4437330723703141
375000,-0.14119596929260858
382813,-0.2385953146894515
390625,-0.39617663108325907
398438,-0.36364246057901894
406250,-0.26294427601188275
414063,-0.3461043190086155
429688,-0.2243117376056727
437500,-0.31348310336403706
445313,-0.4842766786642265
453125,-0.27362390929975966
460938,-0.24450903061358353
468750,-0.4011189319002657
476563,-0.38241517677263737
484375,-0.2962515211857628
492188,-0.5008405843442212
500000,-0.2700743205957128
507813,-0.34521147136400643
515625,-0.3042362829138767
523438,-0.3762232607655509
531250,-0.43638183469968617
539063,-0.34296518991514446
546875,-0.22037356129195018
554688,-0.3295844596383901
562500,-0.2776863209042464
570313,-0.3254992713082352
578125,-0.27793423777648485
585938,-0.377519095236897
593750,-0.3537613166124203
601563,-0.31683523551077286
609375,-0.25589384859561015
617188,-0.3493584632663662
625000,-0.2985187494748871
632813,-0.4092260751313166
640625,-0.35944763865420093
648438,-0.3047475317397321
656250,-0.3427169242818362
664063,-0.3864339357770419
671875,-0.3824604152413791
679688,-0.2984481799912686
687500,-0.3628869237176424
695313,-0.33479515265595694
703125,-0.33003542840412514
710938,-0.3656053357988309
718750,-0.393625112819052
726563,-0.3694721873627227
734375,-0.30506138435380237
750000,-0.30906428517669404
757813,-0.3839742693943968
765625,-0.31553747153746237
773438,-0.30103947691273447
781250,-0.3554173231432767
789063,-0.336673309952495
796875,-0.31536131794127975
804688,-0.3363083461457794
820313,-0.32011403835401886
828125,-0.2836673840084689
835938,-0.328505372989083
843750,-0.3235474472880764
851563,-0.4382120277660473
859375,-0.3531397258719764
867188,-0.35297923324787916
875000,-0.3091628184201394
882813,-0.35080413994795734
898438,-0.3559596201182753
906250,-0.3218843705424064
914063,-0.330024539519842
921875,-0.29416259415373247
929688,-0.36865042971207984
937500,-0.3368987837749433
945313,-0.29116029220611495
953125,-0.423636787416541
960938,-0.3412358815025147
968750,-0.25264515952113875
976563,-0.3313880686838093
984375,-0.4313792924663744
992188,-0.36784712935115316
1000000,-0.3124630691957453
1007813,-0.26285460488643864
1015625,-0.3324975258082272
1023438,-0.2869572382501211
1031250,-0.34208374970721067
1039063,-0.31392642627197276
1046875,-0.3557660705360721
1054688,-0.29513282660881046
1062500,-0.34388668771531883
1070313,-0.30966855576277297
1078125,-0.4222971409664833
1085938,-0.328430768942372
1093750,-0.30221711480725766
1101563,-0.3384724707503235
1109375,-0.38665780991519405
1117188,-0.34836275632771674
1125000,-0.3745347046548595
1132813,-0.281837353232957
1140625,-0.2842093291016923
1148438,-0.3084744858298887
1156250,-0.35603915183228274
1164063,-0.3769826357556507
1171875,-0.3582389257890206
1179688,-0.35114165818821874
1187500,-0.2743949536729957
1195313,-0.34980773687755473
1203125,-0.3531617142564336
1210938,-0.3918015642388344
1218750,-0.3961744549887918
1226563,-0.32725363469408997
1234375,-0.28212991155862
1242188,-0.3981985939496546
1250000,-0.3063942992646407
1257813,-0.2566899518525396
1265625,-0.34187225415676004
